date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule,l1d_miss,l2d_miss,l3_miss
2025-07-09-15:07:10,PCLKDTree,Point,HilbertEncoder3D,10000000,neighborsPCLKD,KNN,10,10000,random,5,0.0110896,0.00221792,0.0021997,5.60567e-05,1,0.00301879,10,0,40,dynamic,30401,25604,17064
2025-07-09-15:07:10,PCLKDTree,Point,HilbertEncoder3D,10000000,neighborsPCLKD,KNN,50,10000,random,5,0.0217789,0.00435578,0.00434964,1.49116e-05,1,0.00455151,50,0,40,dynamic,59161,53636,39596
2025-07-09-15:07:10,PCLKDTree,Point,HilbertEncoder3D,10000000,neighborsPCLKD,KNN,250,10000,random,5,0.10219,0.020438,0.0191209,0.00179264,1,0.0189697,250,0,40,dynamic,161188,152929,119556
2025-07-09-15:07:10,PCLKDTree,Point,HilbertEncoder3D,10000000,neighborsPCLKD,KNN,500,10000,random,5,0.154454,0.0308907,0.030645,0.000532271,1,0.0323423,500,0,40,dynamic,295361,235936,185382
2025-07-09-15:07:10,PCLKDTree,Point,HilbertEncoder3D,10000000,neighborsPCLKD,KNN,1000,10000,random,5,0.301833,0.0603665,0.0603074,0.000382239,1,0.0605279,1000,0,40,dynamic,609522,383802,301443
2025-07-09-15:07:12,NanoflannKDTree,Point,HilbertEncoder3D,10000000,KNNNanoflann,KNN,10,10000,random,5,0.0177702,0.00355403,0.00355717,1.60768e-05,1,0.00387251,10,0,40,dynamic,79884,103965,74769
2025-07-09-15:07:12,NanoflannKDTree,Point,HilbertEncoder3D,10000000,KNNNanoflann,KNN,50,10000,random,5,0.0330083,0.00660166,0.00662808,5.92895e-05,1,0.00649151,50,0,40,dynamic,135175,182344,131859
2025-07-09-15:07:12,NanoflannKDTree,Point,HilbertEncoder3D,10000000,KNNNanoflann,KNN,250,10000,random,5,0.102161,0.0204323,0.0204448,5.50861e-05,1,0.0204751,250,0,40,dynamic,246244,298529,236979
2025-07-09-15:07:13,NanoflannKDTree,Point,HilbertEncoder3D,10000000,KNNNanoflann,KNN,500,10000,random,5,0.261777,0.0523553,0.0523005,0.000151064,1,0.0523932,500,0,40,dynamic,374575,410848,333470
2025-07-09-15:07:14,NanoflannKDTree,Point,HilbertEncoder3D,10000000,KNNNanoflann,KNN,1000,10000,random,5,0.855316,0.171063,0.170892,0.0009832,1,0.171254,1000,0,40,dynamic,705965,628119,528577
