date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule,l1d_miss,l2d_miss,l3_miss
2025-07-09-18:19:44,UnibnOctree,Point,MortonEncoder3D,721810646,neighborsUnibn,cube,0.01,10000,random,5,0.0185655,0.00371309,0.00371006,1.25152e-05,1,0.00388298,11,0,40,dynamic,72316,77563,55842
2025-07-09-18:19:44,UnibnOctree,Point,MortonEncoder3D,721810646,neighborsUnibn,cube,0.05,10000,random,5,0.0528487,0.0105697,0.0105706,0.000144081,1,0.0103772,276,0,40,dynamic,153707,175668,131413
2025-07-09-18:19:44,UnibnOctree,Point,MortonEncoder3D,721810646,neighborsUnibn,cube,0.1,10000,random,5,0.106392,0.0212785,0.0212037,0.000295263,1,0.0208961,1079,0,40,dynamic,295840,345778,237550
2025-07-09-18:19:45,UnibnOctree,Point,MortonEncoder3D,721810646,neighborsUnibn,cube,0.2,10000,random,5,0.233765,0.0467529,0.0466864,0.00053927,1,0.0456056,4052,0,40,dynamic,738058,844642,513963
2025-07-09-18:22:36,PCLOctree,Point,MortonEncoder3D,721810646,neighborsPCLOct,sphere,0.01,10000,random,5,0.0544147,0.0108829,0.0108717,0.00044948,1,0.0124915,165,0,40,dynamic,135343,138696,95234
2025-07-09-18:22:36,PCLOctree,Point,MortonEncoder3D,721810646,neighborsPCLOct,sphere,0.05,10000,random,5,0.0674375,0.0134875,0.0133104,0.000405231,1,0.0132629,482,0,40,dynamic,197711,195217,124251
2025-07-09-18:22:36,PCLOctree,Point,MortonEncoder3D,721810646,neighborsPCLOct,sphere,0.1,10000,random,5,0.115862,0.0231725,0.0229039,0.000830831,1,0.0228097,1673,0,40,dynamic,437930,384062,213517
2025-07-09-18:22:36,PCLOctree,Point,MortonEncoder3D,721810646,neighborsPCLOct,sphere,0.2,10000,random,5,0.213859,0.0427718,0.0427764,0.000856638,1,0.042324,4299,0,40,dynamic,967268,860550,411064
2025-07-09-18:27:55,PCLKDTree,Point,MortonEncoder3D,721810646,neighborsPCLKD,sphere,0.01,10000,random,5,0.0778751,0.015575,0.015085,0.00230719,1,0.020649,165,0,40,dynamic,118589,73957,47270
2025-07-09-18:27:55,PCLKDTree,Point,MortonEncoder3D,721810646,neighborsPCLKD,sphere,0.05,10000,random,5,0.0925174,0.0185035,0.017701,0.00158426,1,0.0200612,482,0,40,dynamic,344190,171039,93013
2025-07-09-18:27:56,PCLKDTree,Point,MortonEncoder3D,721810646,neighborsPCLKD,sphere,0.1,10000,random,5,0.27496,0.054992,0.0540676,0.00380197,1,0.0525356,1673,0,40,dynamic,1352765,688602,264959
2025-07-09-18:27:56,PCLKDTree,Point,MortonEncoder3D,721810646,neighborsPCLKD,sphere,0.2,10000,random,5,0.689152,0.13783,0.134911,0.00759704,1,0.133031,4299,0,40,dynamic,4045313,2554845,677009
2025-07-09-18:33:05,NanoflannKDTree,Point,MortonEncoder3D,721810646,neighborsNanoflann,sphere,0.01,10000,random,5,0.0273172,0.00546345,0.00579285,0.00127443,1,0.00797021,7,0,40,dynamic,41931,47084,37940
2025-07-09-18:33:05,NanoflannKDTree,Point,MortonEncoder3D,721810646,neighborsNanoflann,sphere,0.05,10000,random,5,0.0497248,0.00994496,0.00994262,0.000299438,1,0.00994609,193,0,40,dynamic,133676,140124,106694
2025-07-09-18:33:05,NanoflannKDTree,Point,MortonEncoder3D,721810646,neighborsNanoflann,sphere,0.1,10000,random,5,0.113839,0.0227677,0.0223904,0.00119011,1,0.0220852,768,0,40,dynamic,347098,349908,234061
2025-07-09-18:33:05,NanoflannKDTree,Point,MortonEncoder3D,721810646,neighborsNanoflann,sphere,0.2,10000,random,5,0.314258,0.0628516,0.0622507,0.00227188,1,0.0596198,2963,0,40,dynamic,1140303,1162515,631932
2025-07-09-18:38:10,Octree,Point,HilbertEncoder3D,721810646,neighborsPtr,circle,0.01,10000,random,5,0.660893,0.132179,0.131487,0.00460741,1,0.123477,204,0,40,dynamic,2623416,3939921,2704625
2025-07-09-18:38:12,Octree,Point,HilbertEncoder3D,721810646,neighborsPtr,circle,0.05,10000,random,5,1.28698,0.257396,0.258841,0.00592328,1,0.252281,3174,0,40,dynamic,4932499,7161684,4699704
