date,octree,npoints,operation,kernel,radius,num_searches,repeats,accumulated,mean,median,stdev,used_warmup
2024-11-29-11:32:23,linear <Lpoint64> ,14196538,numNeighSearch,Sphere,1,1000,5,0.0159462,0.00318924,0.00288951,0.000994631,1
2024-11-29-11:32:23,linear <Lpoint64> ,14196538,numNeighSearch,Circle,1,1000,5,0.0211071,0.00422142,0.00394563,0.00069969,1
2024-11-29-11:32:23,linear <Lpoint64> ,14196538,numNeighSearch,Cube,1,1000,5,0.0127435,0.0025487,0.00262021,0.000594327,1
2024-11-29-11:32:23,linear <Lpoint64> ,14196538,numNeighSearch,Square,1,1000,5,0.0250167,0.00500333,0.00515349,0.000497963,1
2024-11-29-11:32:23,linear <Lpoint64> ,14196538,numNeighSearch,Sphere,2.5,1000,5,0.0599359,0.0119872,0.0148303,0.00731028,1
2024-11-29-11:32:23,linear <Lpoint64> ,14196538,numNeighSearch,Circle,2.5,1000,5,0.041435,0.008287,0.00757208,0.00206391,1
2024-11-29-11:32:23,linear <Lpoint64> ,14196538,numNeighSearch,Cube,2.5,1000,5,0.0225612,0.00451224,0.00445919,0.0011099,1
2024-11-29-11:32:24,linear <Lpoint64> ,14196538,numNeighSearch,Square,2.5,1000,5,0.0367456,0.00734913,0.00742388,0.000627154,1
2024-11-29-11:32:24,linear <Lpoint64> ,14196538,numNeighSearch,Sphere,5,1000,5,0.0471366,0.00942732,0.00910032,0.000673756,1
2024-11-29-11:32:24,linear <Lpoint64> ,14196538,numNeighSearch,Circle,5,1000,5,0.0761781,0.0152356,0.0144168,0.00125557,1
2024-11-29-11:32:24,linear <Lpoint64> ,14196538,numNeighSearch,Cube,5,1000,5,0.0519921,0.0103984,0.0105312,0.000795313,1
2024-11-29-11:32:24,linear <Lpoint64> ,14196538,numNeighSearch,Square,5,1000,5,0.0751519,0.0150304,0.015122,0.000522034,1
2024-11-29-11:32:24,linear <Lpoint64> ,14196538,numNeighSearch,Sphere,10,1000,5,0.132402,0.0264803,0.0265956,0.00034031,1
2024-11-29-11:32:24,linear <Lpoint64> ,14196538,numNeighSearch,Circle,10,1000,5,0.177987,0.0355974,0.0352812,0.00186007,1
2024-11-29-11:32:24,linear <Lpoint64> ,14196538,numNeighSearch,Cube,10,1000,5,0.136199,0.0272398,0.0268356,0.00080165,1
2024-11-29-11:32:25,linear <Lpoint64> ,14196538,numNeighSearch,Square,10,1000,5,0.181814,0.0363628,0.0364942,0.000789476,1
2024-11-29-11:32:25,pointer <Lpoint64> sorted,14196538,neighSearch,Sphere,0.5,1000,5,0.0128939,0.00257877,0.00261194,0.000925087,1
2024-11-29-11:32:25,pointer <Lpoint64> sorted,14196538,neighSearch,Circle,0.5,1000,5,0.016069,0.0032138,0.00326619,0.000789519,1
2024-11-29-11:32:25,pointer <Lpoint64> sorted,14196538,neighSearch,Cube,0.5,1000,5,0.0110309,0.00220619,0.00257053,0.00113265,1
2024-11-29-11:32:25,pointer <Lpoint64> sorted,14196538,neighSearch,Square,0.5,1000,5,0.0136094,0.00272187,0.00291241,0.000453478,1
2024-11-29-11:32:25,pointer <Lpoint64> sorted,14196538,neighSearch,Sphere,1,1000,5,0.0226599,0.00453199,0.00401026,0.00141278,1
2024-11-29-11:32:25,pointer <Lpoint64> sorted,14196538,neighSearch,Circle,1,1000,5,0.0280498,0.00560996,0.00566245,0.000673812,1
2024-11-29-11:32:25,pointer <Lpoint64> sorted,14196538,neighSearch,Cube,1,1000,5,0.0209172,0.00418344,0.00281506,0.00288661,1
2024-11-29-11:32:25,pointer <Lpoint64> sorted,14196538,neighSearch,Square,1,1000,5,0.060104,0.0120208,0.0169758,0.00696426,1
2024-11-29-11:32:25,pointer <Lpoint64> sorted,14196538,neighSearch,Sphere,2.5,1000,5,0.0256991,0.00513981,0.0048516,0.00128793,1
2024-11-29-11:32:26,pointer <Lpoint64> sorted,14196538,neighSearch,Circle,2.5,1000,5,0.0383549,0.00767097,0.00810467,0.000909595,1
2024-11-29-11:32:26,pointer <Lpoint64> sorted,14196538,neighSearch,Cube,2.5,1000,5,0.0221442,0.00442884,0.00452896,0.000396952,1
2024-11-29-11:32:26,pointer <Lpoint64> sorted,14196538,neighSearch,Square,2.5,1000,5,0.037488,0.00749759,0.00742134,0.000638173,1
2024-11-29-11:32:26,pointer <Lpoint64> sorted,14196538,neighSearch,Sphere,5,1000,5,0.0576684,0.0115337,0.0118061,0.000401187,1
2024-11-29-11:32:26,pointer <Lpoint64> sorted,14196538,neighSearch,Circle,5,1000,5,0.0955836,0.0191167,0.0197038,0.00126039,1
2024-11-29-11:32:26,pointer <Lpoint64> sorted,14196538,neighSearch,Cube,5,1000,5,0.0748979,0.0149796,0.0146021,0.00120021,1
2024-11-29-11:32:26,pointer <Lpoint64> sorted,14196538,neighSearch,Square,5,1000,5,0.0973822,0.0194764,0.0199636,0.00131256,1
2024-11-29-11:32:26,pointer <Lpoint64> sorted,14196538,neighSearch,Sphere,10,1000,5,0.220786,0.0441573,0.044492,0.00277863,1
2024-11-29-11:32:27,pointer <Lpoint64> sorted,14196538,neighSearch,Circle,10,1000,5,0.304619,0.0609237,0.0608314,0.00284117,1
2024-11-29-11:32:27,pointer <Lpoint64> sorted,14196538,neighSearch,Cube,10,1000,5,0.264006,0.0528011,0.0523188,0.00144037,1
2024-11-29-11:32:27,pointer <Lpoint64> sorted,14196538,neighSearch,Square,10,1000,5,0.328871,0.0657743,0.0660428,0.00112456,1
2024-11-29-11:32:27,pointer <Lpoint64> sorted,14196538,numNeighSearch,Sphere,0.5,1000,5,0.0144966,0.00289932,0.00266283,0.000411259,1
2024-11-29-11:32:27,pointer <Lpoint64> sorted,14196538,numNeighSearch,Circle,0.5,1000,5,0.0182082,0.00364165,0.00346005,0.000796611,1
2024-11-29-11:32:27,pointer <Lpoint64> sorted,14196538,numNeighSearch,Cube,0.5,1000,5,0.0190915,0.0038183,0.00362826,0.00110603,1
2024-11-29-11:32:27,pointer <Lpoint64> sorted,14196538,numNeighSearch,Square,0.5,1000,5,0.0167465,0.00334929,0.00265189,0.00147321,1
2024-11-29-11:32:27,pointer <Lpoint64> sorted,14196538,numNeighSearch,Sphere,1,1000,5,0.0166134,0.00332268,0.00301829,0.00130033,1
2024-11-29-11:32:27,pointer <Lpoint64> sorted,14196538,numNeighSearch,Circle,1,1000,5,0.0169408,0.00338816,0.00349873,0.000997559,1
2024-11-29-11:32:28,pointer <Lpoint64> sorted,14196538,numNeighSearch,Cube,1,1000,5,0.0550278,0.0110056,0.0156138,0.00658319,1
2024-11-29-11:32:28,pointer <Lpoint64> sorted,14196538,numNeighSearch,Square,1,1000,5,0.0175314,0.00350629,0.0037453,0.000897222,1
2024-11-29-11:32:28,pointer <Lpoint64> sorted,14196538,numNeighSearch,Sphere,2.5,1000,5,0.0258854,0.00517708,0.00468754,0.00083944,1
2024-11-29-11:32:28,pointer <Lpoint64> sorted,14196538,numNeighSearch,Circle,2.5,1000,5,0.0274626,0.00549252,0.0050326,0.00186078,1
2024-11-29-11:32:28,pointer <Lpoint64> sorted,14196538,numNeighSearch,Cube,2.5,1000,5,0.028153,0.0056306,0.00642652,0.00234001,1
2024-11-29-11:32:28,pointer <Lpoint64> sorted,14196538,numNeighSearch,Square,2.5,1000,5,0.0264861,0.00529722,0.005093,0.000682629,1
2024-11-29-11:32:28,pointer <Lpoint64> sorted,14196538,numNeighSearch,Sphere,5,1000,5,0.0281789,0.00563578,0.00580771,0.000518106,1
2024-11-29-11:32:28,pointer <Lpoint64> sorted,14196538,numNeighSearch,Circle,5,1000,5,0.0309206,0.00618411,0.00651818,0.000902422,1
2024-11-29-11:32:28,pointer <Lpoint64> sorted,14196538,numNeighSearch,Cube,5,1000,5,0.0275806,0.00551612,0.00567039,0.00101706,1
2024-11-29-11:32:28,pointer <Lpoint64> sorted,14196538,numNeighSearch,Square,5,1000,5,0.0293436,0.00586871,0.0055287,0.00109453,1
2024-11-29-11:32:28,pointer <Lpoint64> sorted,14196538,numNeighSearch,Sphere,10,1000,5,0.0481802,0.00963603,0.00914506,0.0016545,1
2024-11-29-11:32:28,pointer <Lpoint64> sorted,14196538,numNeighSearch,Circle,10,1000,5,0.0480015,0.0096003,0.010294,0.00150404,1
2024-11-29-11:32:28,pointer <Lpoint64> sorted,14196538,numNeighSearch,Cube,10,1000,5,0.0476938,0.00953875,0.00909281,0.00140527,1
2024-11-29-11:32:28,pointer <Lpoint64> sorted,14196538,numNeighSearch,Square,10,1000,5,0.0407647,0.00815295,0.00862964,0.00121815,1
