date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-06-01-10:52:32,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Sphere,1,10000,random,5,0.281004,0.0562008,0.0561966,0.000220436,1,0.0567271,20202,0,40,dynamic
2025-06-01-10:52:33,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Square,1,10000,random,5,0.764989,0.152998,0.152992,0.00024589,1,0.15325,51917,0,40,dynamic
2025-06-01-10:52:33,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Cube,1,10000,random,5,0.296818,0.0593636,0.0592891,0.000309008,1,0.0598202,27092,0,40,dynamic
2025-06-01-10:52:41,linOct,Point,HilbertEncoder3D,10000000,neighbors,Circle,2,10000,random,5,6.54535,1.30907,1.30626,0.00605353,1,1.31709,134518,0,40,dynamic
2025-06-01-10:52:46,linOct,Point,HilbertEncoder3D,10000000,neighbors,Sphere,2,10000,random,5,3.89004,0.778008,0.776278,0.00380676,1,0.784466,81042,0,40,dynamic
2025-06-01-10:52:54,linOct,Point,HilbertEncoder3D,10000000,neighbors,Square,2,10000,random,5,6.69202,1.3384,1.32283,0.0215252,1,1.3724,166349,0,40,dynamic
2025-06-01-10:52:59,linOct,Point,HilbertEncoder3D,10000000,neighbors,Cube,2,10000,random,5,3.9992,0.79984,0.799104,0.00673264,1,0.801294,108831,0,40,dynamic
2025-06-01-10:53:01,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Circle,2,10000,random,5,2.31791,0.463582,0.461295,0.00412855,1,0.472442,134518,0,40,dynamic
2025-06-01-10:53:03,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Sphere,2,10000,random,5,1.13045,0.22609,0.226532,0.00153285,1,0.22664,81042,0,40,dynamic
2025-06-01-10:53:06,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Square,2,10000,random,5,2.54062,0.508125,0.507099,0.00220413,1,0.509211,166349,0,40,dynamic
2025-06-01-10:53:07,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Cube,2,10000,random,5,1.34138,0.268276,0.268776,0.000807218,1,0.273632,108831,0,40,dynamic
2025-06-01-10:53:09,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Circle,2,10000,random,5,1.27292,0.254584,0.254564,0.000701485,1,0.25644,134518,0,40,dynamic
2025-06-01-10:53:10,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Sphere,2,10000,random,5,0.626971,0.125394,0.125624,0.000398274,1,0.126762,81042,0,40,dynamic
2025-06-01-10:53:11,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Square,2,10000,random,5,1.26349,0.252698,0.253034,0.000690249,1,0.252261,166349,0,40,dynamic
2025-06-01-10:53:12,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Cube,2,10000,random,5,0.654865,0.130973,0.131034,0.000172987,1,0.131443,108831,0,40,dynamic
2025-06-01-10:53:27,linOct,Point,HilbertEncoder3D,10000000,neighbors,Circle,3,10000,random,5,12.3195,2.4639,2.46286,0.0076447,1,2.47848,268205,0,40,dynamic
2025-06-01-10:53:37,linOct,Point,HilbertEncoder3D,10000000,neighbors,Sphere,3,10000,random,5,8.447,1.6894,1.69078,0.00777442,1,1.69402,179797,0,40,dynamic
2025-06-01-10:53:51,linOct,Point,HilbertEncoder3D,10000000,neighbors,Square,3,10000,random,5,12.0047,2.40093,2.34823,0.073937,1,2.56943,331967,0,40,dynamic
2025-06-01-10:54:01,linOct,Point,HilbertEncoder3D,10000000,neighbors,Cube,3,10000,random,5,8.10845,1.62169,1.62238,0.00410601,1,1.62404,241699,0,40,dynamic
2025-06-01-10:54:06,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Circle,3,10000,random,5,3.64309,0.728618,0.728969,0.00282637,1,0.727351,268205,0,40,dynamic
2025-06-01-10:54:08,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Sphere,3,10000,random,5,2.22432,0.444865,0.445232,0.00142832,1,0.445514,179797,0,40,dynamic
2025-06-01-10:54:13,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Square,3,10000,random,5,4.20082,0.840165,0.839731,0.00285118,1,0.843698,331967,0,40,dynamic
2025-06-01-10:54:17,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Cube,3,10000,random,5,2.74103,0.548206,0.547873,0.00210491,1,0.548118,241699,0,40,dynamic
2025-06-01-10:54:19,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Circle,3,10000,random,5,1.58774,0.317548,0.317509,0.000583138,1,0.319229,268205,0,40,dynamic
2025-06-01-10:54:20,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Sphere,3,10000,random,5,0.912213,0.182443,0.182312,0.000179676,1,0.18233,179797,0,40,dynamic
2025-06-01-10:54:22,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Square,3,10000,random,5,1.58236,0.316472,0.316483,0.000467713,1,0.318221,331967,0,40,dynamic
2025-06-01-10:54:23,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Cube,3,10000,random,5,0.957258,0.191452,0.191572,0.000480924,1,0.191847,241699,0,40,dynamic
2025-06-01-10:54:24,unibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,Sphere,0.5,10000,random,5,0.189711,0.0379422,0.037773,0.000447922,1,0.0400404,4999,0,40,dynamic
2025-06-01-10:54:24,unibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,Cube,0.5,10000,random,5,0.200317,0.0400635,0.0400909,0.000158701,1,0.0405496,6660,0,40,dynamic
2025-06-01-10:54:24,unibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,Sphere,1,10000,random,5,0.453002,0.0906004,0.0907163,0.000512649,1,0.0912147,20202,0,40,dynamic
2025-06-01-10:54:25,unibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,Cube,1,10000,random,5,0.505624,0.101125,0.101088,0.000222608,1,0.101826,27092,0,40,dynamic
2025-06-01-10:54:27,unibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,Sphere,2,10000,random,5,1.28475,0.25695,0.257628,0.00138232,1,0.257033,81042,0,40,dynamic
2025-06-01-10:54:28,unibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,Cube,2,10000,random,5,1.51185,0.30237,0.302438,0.000684915,1,0.303569,108831,0,40,dynamic
2025-06-01-10:54:31,unibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,Sphere,3,10000,random,5,2.52384,0.504768,0.50465,0.00112728,1,0.504828,179797,0,40,dynamic
2025-06-01-10:54:35,unibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,Cube,3,10000,random,5,3.05208,0.610416,0.612081,0.00233821,1,0.61123,241699,0,40,dynamic
2025-06-01-10:54:39,pclKD,PCLPointXYZ,HilbertEncoder3D,10000000,neighborsPclKD,Sphere,0.5,10000,random,5,0.766384,0.153277,0.153084,0.00105021,1,0.159248,4999,0,40,dynamic
2025-06-01-10:54:42,pclKD,PCLPointXYZ,HilbertEncoder3D,10000000,neighborsPclKD,Sphere,1,10000,random,5,3.10446,0.620892,0.61994,0.00199344,1,0.628898,20202,0,40,dynamic
2025-06-01-10:54:59,pclKD,PCLPointXYZ,HilbertEncoder3D,10000000,neighborsPclKD,Sphere,2,10000,random,5,13.6263,2.72525,2.71958,0.01051,1,2.73441,81042,0,40,dynamic
2025-06-01-10:55:37,pclKD,PCLPointXYZ,HilbertEncoder3D,10000000,neighborsPclKD,Sphere,3,10000,random,5,32.2617,6.45234,6.44742,0.0238574,1,6.46968,179797,0,40,dynamic
2025-06-02-18:04:16,pclOct,PCLPointXYZ,NoEncoding,10000000,neighborsPclOct,Sphere,0.5,10000,random,5,0.490626,0.0981253,0.0981477,0.00116708,1,0.13531,4998,0,40,dynamic
2025-06-02-18:04:18,pclOct,PCLPointXYZ,NoEncoding,10000000,neighborsPclOct,Sphere,1,10000,random,5,1.62758,0.325516,0.320459,0.0110542,1,0.320447,20152,0,40,dynamic
2025-06-02-18:04:25,pclOct,PCLPointXYZ,NoEncoding,10000000,neighborsPclOct,Sphere,2,10000,random,5,6.00391,1.20078,1.20988,0.0148178,1,1.2618,80850,0,40,dynamic
2025-06-02-18:04:41,pclOct,PCLPointXYZ,NoEncoding,10000000,neighborsPclOct,Sphere,3,10000,random,5,13.0991,2.61981,2.63466,0.0392935,1,2.70713,179478,0,40,dynamic
2025-06-02-18:04:45,pclOct,PCLPointXYZ,MortonEncoder3D,10000000,neighborsPclOct,Sphere,0.5,10000,random,5,0.264568,0.0529135,0.0531125,0.000568615,1,0.0547054,5014,0,40,dynamic
2025-06-02-18:04:47,pclOct,PCLPointXYZ,MortonEncoder3D,10000000,neighborsPclOct,Sphere,1,10000,random,5,0.860639,0.172128,0.173051,0.00140791,1,0.175343,20205,0,40,dynamic
2025-06-02-18:04:51,pclOct,PCLPointXYZ,MortonEncoder3D,10000000,neighborsPclOct,Sphere,2,10000,random,5,3.37008,0.674016,0.676626,0.00595339,1,0.681062,80809,0,40,dynamic
2025-06-02-18:05:00,pclOct,PCLPointXYZ,MortonEncoder3D,10000000,neighborsPclOct,Sphere,3,10000,random,5,8.19595,1.63919,1.63628,0.00866352,1,1.64303,179052,0,40,dynamic
2025-06-02-18:05:05,pclOct,PCLPointXYZ,HilbertEncoder3D,10000000,neighborsPclOct,Sphere,0.5,10000,random,5,0.263177,0.0526354,0.0525421,0.00048328,1,0.0538787,4999,0,40,dynamic
2025-06-02-18:05:06,pclOct,PCLPointXYZ,HilbertEncoder3D,10000000,neighborsPclOct,Sphere,1,10000,random,5,0.864281,0.172856,0.172358,0.000844489,1,0.175801,20202,0,40,dynamic
2025-06-02-18:05:10,pclOct,PCLPointXYZ,HilbertEncoder3D,10000000,neighborsPclOct,Sphere,2,10000,random,5,3.42695,0.68539,0.679534,0.0104567,1,0.688435,81042,0,40,dynamic
2025-06-02-18:05:20,pclOct,PCLPointXYZ,HilbertEncoder3D,10000000,neighborsPclOct,Sphere,3,10000,random,5,8.20267,1.64053,1.6406,0.00823521,1,1.66697,179797,0,40,dynamic
2025-11-05-19:32:22,nanoKD,PointsAoS,HilbertEncoder3D,10000000,neighborsNanoflann,Sphere,0.5,5000,random,5,0.211954,0.0423908,0.0425122,0.00139227,1,0.0697689,4963,0,40,dynamic
2025-11-05-19:32:23,nanoKD,PointsAoS,HilbertEncoder3D,10000000,neighborsNanoflann,Sphere,1,5000,random,5,0.691722,0.138344,0.138791,0.00179934,1,0.147831,20053,0,40,dynamic
2025-11-05-19:32:26,nanoKD,PointsAoS,HilbertEncoder3D,10000000,neighborsNanoflann,Sphere,2,5000,random,5,2.91094,0.582187,0.581388,0.0055421,1,0.589465,80195,0,40,dynamic
2025-11-05-19:32:33,nanoKD,PointsAoS,HilbertEncoder3D,10000000,neighborsNanoflann,Sphere,3,5000,random,5,5.94385,1.18877,1.13774,0.0709398,1,1.26652,177585,0,40,dynamic
