date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-06-01-10:57:53,linOct,Point,MortonEncoder3D,29697591,neighbors,Cube,0.1,10000,random,5,0.604747,0.120949,0.121174,0.00156899,1,0.116854,12690,0,40,dynamic
2025-06-01-10:57:54,linOct,Point,MortonEncoder3D,29697591,neighborsPrune,Circle,0.1,10000,random,5,0.655759,0.131152,0.131052,0.000848882,1,0.131806,20160,0,40,dynamic
2025-06-01-10:57:54,linOct,Point,MortonEncoder3D,29697591,neighborsPrune,Sphere,0.1,10000,random,5,0.239422,0.0478844,0.0479243,0.000354533,1,0.0474666,8553,0,40,dynamic
2025-06-01-10:57:55,linOct,Point,MortonEncoder3D,29697591,neighborsPrune,Square,0.1,10000,random,5,0.703682,0.140736,0.140659,0.000889688,1,0.1409,24724,0,40,dynamic
2025-06-01-10:57:55,linOct,Point,MortonEncoder3D,29697591,neighborsPrune,Cube,0.1,10000,random,5,0.28343,0.0566859,0.0567564,0.000562732,1,0.0562301,12690,0,40,dynamic
2025-06-01-10:57:56,linOct,Point,MortonEncoder3D,29697591,neighborsStruct,Circle,0.1,10000,random,5,0.530722,0.106144,0.106358,0.000580991,1,0.106987,20160,0,40,dynamic
2025-06-01-10:57:56,linOct,Point,MortonEncoder3D,29697591,neighborsStruct,Sphere,0.1,10000,random,5,0.206361,0.0412722,0.0414247,0.000245816,1,0.0409033,8553,0,40,dynamic
2025-06-01-10:57:57,linOct,Point,MortonEncoder3D,29697591,neighborsStruct,Square,0.1,10000,random,5,0.533267,0.106653,0.105697,0.0020114,1,0.105671,24724,0,40,dynamic
2025-06-01-10:57:57,linOct,Point,MortonEncoder3D,29697591,neighborsStruct,Cube,0.1,10000,random,5,0.225187,0.0450375,0.045159,0.000248366,1,0.0447642,12690,0,40,dynamic
2025-06-01-10:58:01,linOct,Point,MortonEncoder3D,29697591,neighbors,Circle,0.2,10000,random,5,3.70512,0.741024,0.742119,0.00501756,1,0.743101,64026,0,40,dynamic
2025-06-01-10:58:04,linOct,Point,MortonEncoder3D,29697591,neighbors,Sphere,0.2,10000,random,5,1.94389,0.388779,0.387776,0.00176339,1,0.386995,33083,0,40,dynamic
2025-06-01-10:58:08,linOct,Point,MortonEncoder3D,29697591,neighbors,Square,0.2,10000,random,5,3.74052,0.748104,0.743442,0.012515,1,0.739438,78440,0,40,dynamic
2025-06-01-10:58:11,linOct,Point,MortonEncoder3D,29697591,neighbors,Cube,0.2,10000,random,5,2.04741,0.409482,0.410205,0.00198002,1,0.409249,46867,0,40,dynamic
2025-06-01-10:58:12,linOct,Point,MortonEncoder3D,29697591,neighborsPrune,Circle,0.2,10000,random,5,1.38987,0.277974,0.277779,0.00137524,1,0.279463,64026,0,40,dynamic
2025-06-01-10:58:13,linOct,Point,MortonEncoder3D,29697591,neighborsPrune,Sphere,0.2,10000,random,5,0.595758,0.119152,0.1193,0.000463298,1,0.118491,33083,0,40,dynamic
2025-06-01-10:58:15,linOct,Point,MortonEncoder3D,29697591,neighborsPrune,Square,0.2,10000,random,5,1.52959,0.305919,0.305538,0.00199849,1,0.305291,78440,0,40,dynamic
2025-06-01-10:58:16,linOct,Point,MortonEncoder3D,29697591,neighborsPrune,Cube,0.2,10000,random,5,0.732489,0.146498,0.146769,0.000882178,1,0.147975,46867,0,40,dynamic
2025-06-01-10:58:17,linOct,Point,MortonEncoder3D,29697591,neighborsStruct,Circle,0.2,10000,random,5,0.866329,0.173266,0.173606,0.00106593,1,0.174813,64026,0,40,dynamic
2025-06-01-10:58:17,linOct,Point,MortonEncoder3D,29697591,neighborsStruct,Sphere,0.2,10000,random,5,0.393809,0.0787618,0.0785233,0.000515951,1,0.0784733,33083,0,40,dynamic
2025-06-01-10:58:18,linOct,Point,MortonEncoder3D,29697591,neighborsStruct,Square,0.2,10000,random,5,0.858483,0.171697,0.171872,0.000701413,1,0.172275,78440,0,40,dynamic
2025-06-01-10:58:19,linOct,Point,MortonEncoder3D,29697591,neighborsStruct,Cube,0.2,10000,random,5,0.419065,0.0838129,0.0839829,0.000336438,1,0.0833072,46867,0,40,dynamic
2025-06-01-10:58:22,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Sphere,0.01,10000,random,5,0.0268618,0.00537237,0.00536121,7.0238e-05,1,0.00550169,70,0,40,dynamic
2025-06-01-10:58:22,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Cube,0.01,10000,random,5,0.0297748,0.00595496,0.00596288,3.64019e-05,1,0.00595479,77,0,40,dynamic
2025-06-01-10:58:22,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Sphere,0.05,10000,random,5,0.137478,0.0274955,0.027499,0.000173257,1,0.0276062,2065,0,40,dynamic
2025-06-01-10:58:22,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Cube,0.05,10000,random,5,0.153352,0.0306704,0.030822,0.000236971,1,0.0305786,3264,0,40,dynamic
2025-06-01-10:58:22,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Sphere,0.1,10000,random,5,0.316959,0.0633919,0.063226,0.000636608,1,0.0629908,8553,0,40,dynamic
2025-06-01-10:58:23,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Cube,0.1,10000,random,5,0.372943,0.0745886,0.0751765,0.00183933,1,0.0694628,12690,0,40,dynamic
2025-06-01-10:58:24,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Sphere,0.2,10000,random,5,0.781014,0.156203,0.156264,0.00115354,1,0.1544,33083,0,40,dynamic
2025-06-01-10:58:25,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Cube,0.2,10000,random,5,0.902024,0.180405,0.180776,0.0015094,1,0.177766,46867,0,40,dynamic
2025-06-01-10:58:35,pclKD,PCLPointXYZ,MortonEncoder3D,29697591,neighborsPclKD,Sphere,0.01,10000,random,5,0.0427398,0.00854796,0.00849588,0.00010567,1,0.00685045,71,0,40,dynamic
2025-06-01-10:58:36,pclKD,PCLPointXYZ,MortonEncoder3D,29697591,neighborsPclKD,Sphere,0.05,10000,random,5,0.337562,0.0675123,0.0680063,0.000659174,1,0.0720533,2064,0,40,dynamic
2025-06-01-10:58:38,pclKD,PCLPointXYZ,MortonEncoder3D,29697591,neighborsPclKD,Sphere,0.1,10000,random,5,1.43471,0.286941,0.285667,0.00323445,1,0.284506,8552,0,40,dynamic
