date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-05-28-21:17:31,linOct,Point,MortonEncoder3D,29697591,neighborsPtr,Cube,0.01,29697591,sequential,1,5.79811,5.79811,5.79811,0,0,5.92879e-323,76,0,40,dynamic
2025-05-28-21:17:36,linOct,Point,MortonEncoder3D,29697591,neighborsStruct,Sphere,0.01,29697591,sequential,1,5.39521,5.39521,5.39521,0,0,4.94066e-323,69,0,40,dynamic
2025-05-28-21:17:42,linOct,Point,MortonEncoder3D,29697591,neighborsStruct,Cube,0.01,29697591,sequential,1,5.71937,5.71937,5.71937,0,0,5.92879e-323,76,0,40,dynamic
2025-05-28-21:18:02,linOct,Point,MortonEncoder3D,29697591,neighbors,Sphere,0.05,29697591,sequential,1,19.9145,19.9145,19.9145,0,0,4.94066e-323,2048,0,40,dynamic
2025-05-28-21:18:25,linOct,Point,MortonEncoder3D,29697591,neighbors,Cube,0.05,29697591,sequential,1,22.6241,22.6241,22.6241,0,0,5.92879e-323,3249,0,40,dynamic
2025-05-28-21:18:42,linOct,Point,MortonEncoder3D,29697591,neighborsPtr,Sphere,0.05,29697591,sequential,1,17.7482,17.7482,17.7482,0,0,4.94066e-323,2048,0,40,dynamic
2025-05-28-21:19:05,linOct,Point,MortonEncoder3D,29697591,neighborsPtr,Cube,0.05,29697591,sequential,1,22.0717,22.0717,22.0717,0,0,5.92879e-323,3249,0,40,dynamic
2025-05-28-21:19:18,linOct,Point,MortonEncoder3D,29697591,neighborsStruct,Sphere,0.05,29697591,sequential,1,13.7244,13.7244,13.7244,0,0,4.94066e-323,2048,0,40,dynamic
2025-05-28-21:19:34,linOct,Point,MortonEncoder3D,29697591,neighborsStruct,Cube,0.05,29697591,sequential,1,15.7035,15.7035,15.7035,0,0,5.92879e-323,3249,0,40,dynamic
2025-05-28-21:20:36,linOct,Point,MortonEncoder3D,29697591,neighbors,Sphere,0.1,29697591,sequential,1,62.5112,62.5112,62.5112,0,0,4.94066e-323,8617,0,40,dynamic
2025-05-28-21:21:53,linOct,Point,MortonEncoder3D,29697591,neighbors,Cube,0.1,29697591,sequential,1,76.866,76.866,76.866,0,0,5.92879e-323,12822,0,40,dynamic
2025-05-28-21:22:42,linOct,Point,MortonEncoder3D,29697591,neighborsPtr,Sphere,0.1,29697591,sequential,1,48.8662,48.8662,48.8662,0,0,4.94066e-323,8617,0,40,dynamic
2025-05-28-21:23:46,linOct,Point,MortonEncoder3D,29697591,neighborsPtr,Cube,0.1,29697591,sequential,1,63.7282,63.7282,63.7282,0,0,5.92879e-323,12822,0,40,dynamic
2025-05-28-21:24:14,linOct,Point,MortonEncoder3D,29697591,neighborsStruct,Sphere,0.1,29697591,sequential,1,27.9363,27.9363,27.9363,0,0,4.94066e-323,8617,0,40,dynamic
2025-05-28-21:24:43,linOct,Point,MortonEncoder3D,29697591,neighborsStruct,Cube,0.1,29697591,sequential,1,29.3999,29.3999,29.3999,0,0,5.92879e-323,12822,0,40,dynamic
2025-05-28-21:24:52,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Sphere,0.01,29697591,sequential,1,6.18675,6.18675,6.18675,0,0,-10.3345,69,0,40,dynamic
2025-05-28-21:24:59,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Cube,0.01,29697591,sequential,1,6.16169,6.16169,6.16169,0,0,-10.3345,76,0,40,dynamic
2025-05-28-21:25:15,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Sphere,0.05,29697591,sequential,1,16.5093,16.5093,16.5093,0,0,-10.3345,2048,0,40,dynamic
2025-05-28-21:25:35,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Cube,0.05,29697591,sequential,1,19.5899,19.5899,19.5899,0,0,-10.3345,3249,0,40,dynamic
2025-05-28-21:26:18,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Sphere,0.1,29697591,sequential,1,43.0336,43.0336,43.0336,0,0,-10.3345,8617,0,40,dynamic
2025-05-28-21:27:11,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Cube,0.1,29697591,sequential,1,53.3431,53.3431,53.3431,0,0,-10.3345,12822,0,40,dynamic
2025-05-28-21:27:35,pclKD,PCLPointXYZ,MortonEncoder3D,29697591,neighborsPclKD,Sphere,0.01,29697591,sequential,1,12.6315,12.6315,12.6315,0,0,-5.48746e+303,70,0,40,dynamic
2025-05-28-21:30:24,pclKD,PCLPointXYZ,MortonEncoder3D,29697591,neighborsPclKD,Sphere,0.05,29697591,sequential,1,169.633,169.633,169.633,0,0,2.24743e-307,2047,0,40,dynamic
2025-05-28-21:42:59,pclKD,PCLPointXYZ,MortonEncoder3D,29697591,neighborsPclKD,Sphere,0.1,29697591,sequential,1,755.3,755.3,755.3,0,0,2.24743e-307,8616,0,40,dynamic
2025-05-28-21:43:15,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Sphere,0.01,29697591,sequential,1,5.70532,5.70532,5.70532,0,0,1.8349e-314,69,0,40,dynamic
2025-05-28-21:43:21,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Cube,0.01,29697591,sequential,1,5.91943,5.91943,5.91943,0,0,1.8349e-314,76,0,40,dynamic
2025-05-28-21:43:43,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Sphere,0.05,29697591,sequential,1,21.4854,21.4854,21.4854,0,0,1.83189e-314,2048,0,40,dynamic
2025-05-28-21:44:07,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Cube,0.05,29697591,sequential,1,24.2271,24.2271,24.2271,0,0,1.83189e-314,3249,0,40,dynamic
2025-05-28-21:45:23,ptrOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Sphere,0.1,29697591,sequential,1,75.8759,75.8759,75.8759,0,0,1.83189e-314,8617,0,40,dynamic
