date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-06-01-11:44:34,linOct,Point,MortonEncoder3D,429615314,neighborsPrune,Square,0.05,10000,random,5,10.877,2.1754,2.1826,0.0321174,1,2.14353,323961,0,40,dynamic
2025-06-01-11:44:34,linOct,Point,MortonEncoder3D,429615314,neighborsPrune,Cube,0.05,10000,random,5,0.423907,0.0847813,0.0850755,0.000523356,1,0.085702,21326,0,40,dynamic
2025-06-01-11:44:40,linOct,Point,MortonEncoder3D,429615314,neighborsStruct,Circle,0.05,10000,random,5,5.08328,1.01666,1.01787,0.0147749,1,1.01239,285771,0,40,dynamic
2025-06-01-11:44:41,linOct,Point,MortonEncoder3D,429615314,neighborsStruct,Sphere,0.05,10000,random,5,0.252237,0.0504474,0.0505289,0.000211588,1,0.0508277,14461,0,40,dynamic
2025-06-01-11:44:47,linOct,Point,MortonEncoder3D,429615314,neighborsStruct,Square,0.05,10000,random,5,4.87882,0.975765,0.977342,0.0131422,1,0.972841,323961,0,40,dynamic
2025-06-01-11:44:47,linOct,Point,MortonEncoder3D,429615314,neighborsStruct,Cube,0.05,10000,random,5,0.345897,0.0691795,0.0690817,0.000351623,1,0.0688578,21326,0,40,dynamic
2025-06-01-11:45:49,linOct,Point,MortonEncoder3D,429615314,neighbors,Circle,0.1,10000,random,5,51.985,10.397,10.3988,0.195122,1,10.3053,733150,0,40,dynamic
2025-06-01-11:45:55,linOct,Point,MortonEncoder3D,429615314,neighbors,Sphere,0.1,10000,random,5,4.50164,0.900328,0.89854,0.00740989,1,0.892299,58403,0,40,dynamic
2025-06-01-11:46:59,linOct,Point,MortonEncoder3D,429615314,neighbors,Square,0.1,10000,random,5,53.9246,10.7849,10.7562,0.157237,1,10.4379,822445,0,40,dynamic
2025-06-01-11:47:05,linOct,Point,MortonEncoder3D,429615314,neighbors,Cube,0.1,10000,random,5,4.97064,0.994129,0.990239,0.00776561,1,0.989184,82382,0,40,dynamic
2025-06-01-11:47:32,linOct,Point,MortonEncoder3D,429615314,neighborsPrune,Circle,0.1,10000,random,5,22.4323,4.48645,4.4552,0.0708492,1,4.33976,733150,0,40,dynamic
2025-06-01-11:47:33,linOct,Point,MortonEncoder3D,429615314,neighborsPrune,Sphere,0.1,10000,random,5,1.04348,0.208696,0.208677,0.00149802,1,0.206766,58403,0,40,dynamic
2025-06-01-11:48:02,linOct,Point,MortonEncoder3D,429615314,neighborsPrune,Square,0.1,10000,random,5,24.738,4.9476,4.97137,0.123128,1,4.74555,822445,0,40,dynamic
2025-06-01-11:48:04,linOct,Point,MortonEncoder3D,429615314,neighborsPrune,Cube,0.1,10000,random,5,1.58205,0.316409,0.316841,0.00285585,1,0.313386,82382,0,40,dynamic
2025-06-01-11:48:12,linOct,Point,MortonEncoder3D,429615314,neighborsStruct,Circle,0.1,10000,random,5,6.71516,1.34303,1.34729,0.0148513,1,1.33089,733150,0,40,dynamic
