date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-06-01-10:36:11,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Square,0.5,10000,random,5,0.251865,0.0503731,0.0506157,0.000499392,1,0.049668,6241,0,40,dynamic
2025-06-01-10:36:11,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Cube,0.5,10000,random,5,0.0937016,0.0187403,0.0187164,4.50251e-05,1,0.0188283,2761,0,40,dynamic
2025-06-01-10:36:12,linOct,Point,HilbertEncoder3D,10000000,neighbors,Circle,1,10000,random,5,0.752885,0.150577,0.150162,0.00102146,1,0.148163,14817,0,40,dynamic
2025-06-01-10:36:13,linOct,Point,HilbertEncoder3D,10000000,neighbors,Sphere,1,10000,random,5,0.429564,0.0859128,0.0863396,0.000820251,1,0.0863003,8296,0,40,dynamic
2025-06-01-10:36:14,linOct,Point,HilbertEncoder3D,10000000,neighbors,Square,1,10000,random,5,0.754746,0.150949,0.151496,0.00109103,1,0.148888,18151,0,40,dynamic
2025-06-01-10:36:14,linOct,Point,HilbertEncoder3D,10000000,neighbors,Cube,1,10000,random,5,0.432587,0.0865175,0.0865263,0.000335476,1,0.0868835,11199,0,40,dynamic
2025-06-01-10:36:15,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Circle,1,10000,random,5,0.421526,0.0843053,0.0844121,0.000614739,1,0.0835976,14817,0,40,dynamic
2025-06-01-10:36:15,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Sphere,1,10000,random,5,0.205899,0.0411798,0.0411553,0.000139103,1,0.0413147,8296,0,40,dynamic
2025-06-01-10:36:15,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Square,1,10000,random,5,0.427514,0.0855027,0.0858478,0.000636489,1,0.0848957,18151,0,40,dynamic
2025-06-01-10:36:16,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Cube,1,10000,random,5,0.222311,0.0444621,0.0444676,0.000154555,1,0.0445114,11199,0,40,dynamic
2025-06-01-10:36:16,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Circle,1,10000,random,5,0.379786,0.0759573,0.0761205,0.000616993,1,0.0752416,14817,0,40,dynamic
2025-06-01-10:36:16,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Sphere,1,10000,random,5,0.189922,0.0379844,0.0378203,0.000232997,1,0.0380892,8296,0,40,dynamic
2025-06-01-10:36:17,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Square,1,10000,random,5,0.375109,0.0750218,0.0752669,0.000558783,1,0.0745331,18151,0,40,dynamic
2025-06-01-10:36:17,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Cube,1,10000,random,5,0.19747,0.0394941,0.0394418,0.000156568,1,0.0395719,11199,0,40,dynamic
2025-06-01-10:36:20,linOct,Point,HilbertEncoder3D,10000000,neighbors,Circle,2,10000,random,5,2.12752,0.425504,0.425564,0.00263531,1,0.422729,45183,0,40,dynamic
2025-06-01-10:36:21,linOct,Point,HilbertEncoder3D,10000000,neighbors,Sphere,2,10000,random,5,1.55373,0.310746,0.3107,0.00139925,1,0.313925,32827,0,40,dynamic
2025-06-01-10:36:24,linOct,Point,HilbertEncoder3D,10000000,neighbors,Square,2,10000,random,5,2.2209,0.444179,0.445538,0.00206223,1,0.443985,55765,0,40,dynamic
2025-06-01-10:36:26,linOct,Point,HilbertEncoder3D,10000000,neighbors,Cube,2,10000,random,5,1.65067,0.330134,0.331508,0.00220239,1,0.331193,43695,0,40,dynamic
2025-06-01-10:36:27,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Circle,2,10000,random,5,0.740761,0.148152,0.147843,0.000692817,1,0.147058,45183,0,40,dynamic
2025-06-01-10:36:28,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Sphere,2,10000,random,5,0.485818,0.0971635,0.0971758,0.000331458,1,0.097145,32827,0,40,dynamic
2025-06-01-10:36:28,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Square,2,10000,random,5,0.802694,0.160539,0.16087,0.000756538,1,0.159759,55765,0,40,dynamic
2025-06-01-10:36:29,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Cube,2,10000,random,5,0.556466,0.111293,0.111443,0.000416867,1,0.111721,43695,0,40,dynamic
2025-06-01-10:36:30,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Circle,2,10000,random,5,0.592677,0.118535,0.118569,0.000624787,1,0.117975,45183,0,40,dynamic
2025-06-01-10:36:30,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Sphere,2,10000,random,5,0.393224,0.0786447,0.078614,0.000271485,1,0.0789219,32827,0,40,dynamic
2025-06-01-10:36:31,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Square,2,10000,random,5,0.585348,0.11707,0.116933,0.000456027,1,0.115866,55765,0,40,dynamic
2025-06-01-10:36:32,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Cube,2,10000,random,5,0.401376,0.0802751,0.0802914,0.000189106,1,0.0802235,43695,0,40,dynamic
2025-06-01-10:36:37,linOct,Point,HilbertEncoder3D,10000000,neighbors,Circle,3,10000,random,5,4.35404,0.870808,0.871245,0.00227592,1,0.871105,89398,0,40,dynamic
2025-06-01-10:36:41,linOct,Point,HilbertEncoder3D,10000000,neighbors,Sphere,3,10000,random,5,3.55168,0.710335,0.71066,0.00412075,1,0.715406,71947,0,40,dynamic
2025-06-01-10:36:47,linOct,Point,HilbertEncoder3D,10000000,neighbors,Square,3,10000,random,5,4.64962,0.929924,0.931227,0.00326473,1,0.925165,111210,0,40,dynamic
2025-06-01-10:36:51,linOct,Point,HilbertEncoder3D,10000000,neighbors,Cube,3,10000,random,5,3.84926,0.769853,0.770444,0.00363187,1,0.774796,95296,0,40,dynamic
2025-06-01-10:36:53,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Circle,3,10000,random,5,1.2537,0.25074,0.24968,0.00189689,1,0.250044,89398,0,40,dynamic
2025-06-01-10:36:54,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Sphere,3,10000,random,5,0.91436,0.182872,0.183346,0.00089924,1,0.184823,71947,0,40,dynamic
2025-06-01-10:36:56,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Square,3,10000,random,5,1.53182,0.306363,0.305686,0.0014972,1,0.30467,111210,0,40,dynamic
2025-06-01-10:36:57,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Cube,3,10000,random,5,1.17115,0.23423,0.234684,0.00105867,1,0.233567,95296,0,40,dynamic
2025-06-01-10:36:58,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Circle,3,10000,random,5,0.808278,0.161656,0.161458,0.000738134,1,0.161725,89398,0,40,dynamic
2025-06-01-10:36:59,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Sphere,3,10000,random,5,0.593131,0.118626,0.118825,0.000312674,1,0.118541,71947,0,40,dynamic
2025-06-01-10:37:00,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Square,3,10000,random,5,0.801369,0.160274,0.160026,0.000759033,1,0.159528,111210,0,40,dynamic
2025-06-01-10:37:00,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Cube,3,10000,random,5,0.610612,0.122122,0.122136,0.000229654,1,0.121824,95296,0,40,dynamic
2025-06-01-10:37:01,unibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,Sphere,0.5,10000,random,5,0.112117,0.0224234,0.0224742,0.00017711,1,0.0230479,2063,0,40,dynamic
2025-06-01-10:37:01,unibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,Cube,0.5,10000,random,5,0.117547,0.0235095,0.0234949,8.00167e-05,1,0.0236722,2761,0,40,dynamic
2025-06-01-10:37:02,unibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,Sphere,1,10000,random,5,0.247627,0.0495255,0.0495655,0.000150014,1,0.0498568,8296,0,40,dynamic
2025-06-01-10:37:02,unibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,Cube,1,10000,random,5,0.264435,0.0528871,0.0529049,0.000254101,1,0.0532044,11199,0,40,dynamic
2025-06-01-10:37:03,unibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,Sphere,2,10000,random,5,0.570539,0.114108,0.114113,0.000362374,1,0.114996,32827,0,40,dynamic
2025-06-01-10:37:04,unibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,Cube,2,10000,random,5,0.628901,0.12578,0.125646,0.0004793,1,0.126079,43695,0,40,dynamic
2025-06-01-10:37:05,unibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,Sphere,3,10000,random,5,0.980175,0.196035,0.196187,0.000613594,1,0.19629,71947,0,40,dynamic
2025-06-01-10:37:06,unibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,Cube,3,10000,random,5,1.14027,0.228053,0.228121,0.000249096,1,0.228398,95296,0,40,dynamic
2025-06-01-10:37:09,pclKD,PCLPointXYZ,HilbertEncoder3D,10000000,neighborsPclKD,Sphere,0.5,10000,random,5,0.299667,0.0599333,0.0594186,0.00100069,1,0.0592775,2063,0,40,dynamic
2025-06-01-10:37:10,pclKD,PCLPointXYZ,HilbertEncoder3D,10000000,neighborsPclKD,Sphere,1,10000,random,5,1.18007,0.236014,0.236356,0.00156617,1,0.238898,8296,0,40,dynamic
2025-06-01-10:37:16,pclKD,PCLPointXYZ,HilbertEncoder3D,10000000,neighborsPclKD,Sphere,2,10000,random,5,4.906,0.981199,0.981303,0.00611658,1,0.989691,32827,0,40,dynamic
2025-06-01-10:37:30,pclKD,PCLPointXYZ,HilbertEncoder3D,10000000,neighborsPclKD,Sphere,3,10000,random,5,11.2884,2.25768,2.25828,0.0142301,1,2.27956,71947,0,40,dynamic
2025-06-02-18:02:57,pclOct,PCLPointXYZ,NoEncoding,10000000,neighborsPclOct,Sphere,0.5,10000,random,5,0.268942,0.0537884,0.0531795,0.00112785,1,0.0848353,2052,0,40,dynamic
2025-06-02-18:02:58,pclOct,PCLPointXYZ,NoEncoding,10000000,neighborsPclOct,Sphere,1,10000,random,5,0.736331,0.147266,0.146797,0.00239155,1,0.151105,8241,0,40,dynamic
2025-06-02-18:03:01,pclOct,PCLPointXYZ,NoEncoding,10000000,neighborsPclOct,Sphere,2,10000,random,5,2.37466,0.474932,0.472598,0.00803881,1,0.49144,32557,0,40,dynamic
2025-06-02-18:03:07,pclOct,PCLPointXYZ,NoEncoding,10000000,neighborsPclOct,Sphere,3,10000,random,5,5.17225,1.03445,1.03867,0.0161504,1,1.0408,71234,0,40,dynamic
2025-06-02-18:03:12,pclOct,PCLPointXYZ,MortonEncoder3D,10000000,neighborsPclOct,Sphere,0.5,10000,random,5,0.180657,0.0361315,0.0361347,0.000377813,1,0.0343933,2057,0,40,dynamic
2025-06-02-18:03:12,pclOct,PCLPointXYZ,MortonEncoder3D,10000000,neighborsPclOct,Sphere,1,10000,random,5,0.472533,0.0945065,0.0915229,0.00639296,1,0.0985008,8276,0,40,dynamic
2025-06-02-18:03:14,pclOct,PCLPointXYZ,MortonEncoder3D,10000000,neighborsPclOct,Sphere,2,10000,random,5,1.51918,0.303837,0.30371,0.00230866,1,0.314352,32768,0,40,dynamic
2025-06-02-18:03:18,pclOct,PCLPointXYZ,MortonEncoder3D,10000000,neighborsPclOct,Sphere,3,10000,random,5,3.41456,0.682911,0.683497,0.00594998,1,0.69217,71896,0,40,dynamic
2025-06-02-18:03:23,pclOct,PCLPointXYZ,HilbertEncoder3D,10000000,neighborsPclOct,Sphere,0.5,10000,random,5,0.166394,0.0332789,0.0316624,0.00230696,1,0.0352545,2063,0,40,dynamic
2025-06-02-18:03:23,pclOct,PCLPointXYZ,HilbertEncoder3D,10000000,neighborsPclOct,Sphere,1,10000,random,5,0.471569,0.0943137,0.0941664,0.000902297,1,0.0966328,8296,0,40,dynamic
2025-06-02-18:03:25,pclOct,PCLPointXYZ,HilbertEncoder3D,10000000,neighborsPclOct,Sphere,2,10000,random,5,1.59159,0.318317,0.317857,0.00293231,1,0.324198,32827,0,40,dynamic
2025-06-02-18:03:30,pclOct,PCLPointXYZ,HilbertEncoder3D,10000000,neighborsPclOct,Sphere,3,10000,random,5,3.54358,0.708716,0.709729,0.00461906,1,0.717835,71947,0,40,dynamic
2025-11-05-19:32:07,nanoKD,PointsAoS,HilbertEncoder3D,10000000,neighborsNanoflann,Sphere,0.5,5000,random,5,0.0988321,0.0197664,0.0197232,0.000155132,1,0.0440745,2104,0,40,dynamic
2025-11-05-19:32:08,nanoKD,PointsAoS,HilbertEncoder3D,10000000,neighborsNanoflann,Sphere,1,5000,random,5,0.28665,0.05733,0.0574664,0.00045026,1,0.0651706,8456,0,40,dynamic
2025-11-05-19:32:09,nanoKD,PointsAoS,HilbertEncoder3D,10000000,neighborsNanoflann,Sphere,2,5000,random,5,1.044,0.2088,0.208382,0.00129429,1,0.225467,33418,0,40,dynamic
2025-11-05-19:32:12,nanoKD,PointsAoS,HilbertEncoder3D,10000000,neighborsNanoflann,Sphere,3,5000,random,5,2.28168,0.456336,0.457364,0.00322905,1,0.47321,73099,0,40,dynamic
2025-12-07-21:36:19,picoTree,PointsAoS,HilbertEncoder3D,10000000,neighborsPico,Sphere,0.5,5000,random,5,0.0993074,0.0198615,0.0198803,9.71493e-05,1,0.0226316,2104,0,40,dynamic
2025-12-07-21:36:20,picoTree,PointsAoS,HilbertEncoder3D,10000000,neighborsPico,Sphere,1,5000,random,5,0.289839,0.0579677,0.057975,0.000534735,1,0.0653492,8456,0,40,dynamic
2025-12-07-21:36:21,picoTree,PointsAoS,HilbertEncoder3D,10000000,neighborsPico,Sphere,2,5000,random,5,0.829787,0.165957,0.164851,0.00515166,1,0.227899,33418,0,40,dynamic
2025-12-07-21:36:23,picoTree,PointsAoS,HilbertEncoder3D,10000000,neighborsPico,Sphere,3,5000,random,5,1.68449,0.336898,0.335005,0.00309481,1,0.356041,73099,0,40,dynamic
