date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule,l1d_miss,l2d_miss,l3_miss
2025-07-09-16:19:05,PCLOctree,Point,MortonEncoder3D,429615314,neighborsPCLOct,sphere,0.1,10000,random,5,3.97931,0.795862,0.79881,0.00487932,1,0.793832,58397,0,40,dynamic,20493598,24678066,9301535
2025-07-09-16:19:19,PCLOctree,Point,MortonEncoder3D,429615314,neighborsPCLOct,sphere,0.2,10000,random,5,11.3515,2.27031,2.27437,0.0144522,1,2.25913,230983,0,40,dynamic,53229376,67456681,25684253
2025-07-09-16:23:56,PCLKDTree,Point,MortonEncoder3D,429615314,neighborsPCLKD,sphere,0.01,10000,random,5,0.0992918,0.0198584,0.0201179,0.0014291,1,0.0222354,467,0,40,dynamic,223252,136229,87285
2025-07-09-16:23:58,PCLKDTree,Point,MortonEncoder3D,429615314,neighborsPCLKD,sphere,0.05,10000,random,5,2.19235,0.43847,0.435475,0.00530994,1,0.440011,14453,0,40,dynamic,15155830,10943819,2256313
2025-07-09-16:24:10,PCLKDTree,Point,MortonEncoder3D,429615314,neighborsPCLKD,sphere,0.1,10000,random,5,9.44753,1.88951,1.89291,0.0184875,1,1.8891,58397,0,40,dynamic,71256165,59790536,20522873
2025-07-09-16:24:59,PCLKDTree,Point,MortonEncoder3D,429615314,neighborsPCLKD,sphere,0.2,10000,random,5,41.4217,8.28434,8.28106,0.0578537,1,8.18412,230983,0,40,dynamic,286160529,278110191,111817405
2025-07-09-16:28:41,NanoflannKDTree,Point,MortonEncoder3D,429615314,neighborsNanoflann,sphere,0.01,10000,random,5,0.0766865,0.0153373,0.0150632,0.0012094,1,0.0353709,453,0,40,dynamic,294621,281961,191670
2025-07-09-16:28:42,NanoflannKDTree,Point,MortonEncoder3D,429615314,neighborsNanoflann,sphere,0.05,10000,random,5,0.915719,0.183144,0.183179,0.00125345,1,0.184179,14461,0,40,dynamic,6579379,7239162,2990473
2025-07-09-16:28:46,NanoflannKDTree,Point,MortonEncoder3D,429615314,neighborsNanoflann,sphere,0.1,10000,random,5,3.9153,0.783061,0.783722,0.00602358,1,0.775516,58403,0,40,dynamic,21209430,25099405,11658942
2025-07-09-16:29:05,NanoflannKDTree,Point,MortonEncoder3D,429615314,neighborsNanoflann,sphere,0.2,10000,random,5,15.4895,3.09789,3.1006,0.0199815,1,3.0662,230987,0,40,dynamic,74893136,92897578,47172174
2025-07-09-16:32:20,Octree,Point,HilbertEncoder3D,429615314,neighborsPtr,circle,0.01,10000,random,5,5.92626,1.18525,1.18013,0.0170437,1,1.16414,25843,0,40,dynamic,17569623,27485287,15055221
2025-07-09-16:33:01,Octree,Point,HilbertEncoder3D,429615314,neighborsPtr,circle,0.05,10000,random,5,34.2734,6.85468,6.88839,0.0801285,1,7.05548,296234,0,40,dynamic,91593260,134405644,72467530
2025-07-09-16:34:38,Octree,Point,HilbertEncoder3D,429615314,neighborsPtr,circle,0.1,10000,random,5,80.7102,16.142,16.168,0.206239,1,16.3745,765061,0,40,dynamic,198691301,288243513,156668386
2025-07-09-16:38:35,Octree,Point,HilbertEncoder3D,429615314,neighborsPtr,circle,0.2,10000,random,5,197.128,39.4256,39.3357,0.502936,1,40.0146,1949215,0,40,dynamic,514949902,749063428,403836244
2025-07-09-16:38:36,Octree,Point,HilbertEncoder3D,429615314,neighborsPtr,sphere,0.01,10000,random,5,0.137353,0.0274706,0.0274893,0.000348803,1,0.029351,460,0,40,dynamic,438488,598373,356110
2025-07-09-16:38:38,Octree,Point,HilbertEncoder3D,429615314,neighborsPtr,sphere,0.05,10000,random,5,1.8609,0.372181,0.374817,0.00501722,1,0.375956,14663,0,40,dynamic,7013765,9551608,4926730
2025-07-09-16:38:46,Octree,Point,HilbertEncoder3D,429615314,neighborsPtr,sphere,0.1,10000,random,5,6.95621,1.39124,1.39798,0.0219183,1,1.39474,59321,0,40,dynamic,26095373,36177432,19253726
2025-07-09-16:39:18,Octree,Point,HilbertEncoder3D,429615314,neighborsPtr,sphere,0.2,10000,random,5,26.4302,5.28604,5.31166,0.0823232,1,5.30685,234024,0,40,dynamic,89572931,126361943,69907568
2025-07-09-16:39:25,Octree,Point,HilbertEncoder3D,429615314,neighborsPtr,square,0.01,10000,random,5,5.63677,1.12735,1.12009,0.0141363,1,1.12919,28669,0,40,dynamic,17493545,26942331,14798002
2025-07-09-16:40:04,Octree,Point,HilbertEncoder3D,429615314,neighborsPtr,square,0.05,10000,random,5,32.9089,6.58177,6.60554,0.0853768,1,6.69232,336392,0,40,dynamic,91756412,133320376,73044864
2025-07-09-16:41:36,Octree,Point,HilbertEncoder3D,429615314,neighborsPtr,square,0.1,10000,random,5,75.8981,15.1796,15.1429,0.0985332,1,15.7898,860040,0,40,dynamic,205506558,297681598,161303936
2025-07-09-16:45:18,Octree,Point,HilbertEncoder3D,429615314,neighborsPtr,square,0.2,10000,random,5,185.198,37.0396,37.12,0.390348,1,36.9087,2189463,0,40,dynamic,495843140,713841543,390797155
2025-07-09-16:45:18,Octree,Point,HilbertEncoder3D,429615314,neighborsPtr,cube,0.01,10000,random,5,0.132123,0.0264247,0.0266701,0.000331904,1,0.0279297,506,0,40,dynamic,439222,595003,358073
2025-07-09-16:45:21,Octree,Point,HilbertEncoder3D,429615314,neighborsPtr,cube,0.05,10000,random,5,1.86295,0.37259,0.37539,0.00496328,1,0.371007,21670,0,40,dynamic,7528277,9947243,4933727
2025-07-09-16:45:29,Octree,Point,HilbertEncoder3D,429615314,neighborsPtr,cube,0.1,10000,random,5,7.12222,1.42444,1.42999,0.019399,1,1.44189,83693,0,40,dynamic,27263562,37177817,19354128
2025-07-09-16:46:02,Octree,Point,HilbertEncoder3D,429615314,neighborsPtr,cube,0.2,10000,random,5,27.4617,5.49234,5.52702,0.081766,1,5.51236,323295,0,40,dynamic,84218346,117703728,65538931
2025-07-09-16:46:33,LinearOctree,Point,HilbertEncoder3D,429615314,neighbors,circle,0.01,10000,random,5,3.48601,0.697203,0.695537,0.00839379,1,0.70151,25843,0,40,dynamic,13544139,18017836,10815386
2025-07-09-16:46:59,LinearOctree,Point,HilbertEncoder3D,429615314,neighbors,circle,0.05,10000,random,5,21.6095,4.3219,4.32105,0.0584887,1,4.37233,296234,0,40,dynamic,94625525,123044617,67635469
2025-07-09-16:48:01,LinearOctree,Point,HilbertEncoder3D,429615314,neighbors,circle,0.1,10000,random,5,51.7186,10.3437,10.382,0.129968,1,10.4912,765061,0,40,dynamic,215363629,278312215,150767365
2025-07-09-16:50:33,LinearOctree,Point,HilbertEncoder3D,429615314,neighbors,circle,0.2,10000,random,5,126.257,25.2514,25.3823,0.32342,1,25.6864,1949215,0,40,dynamic,649002991,838586100,447943466
2025-07-09-16:50:36,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsPrune,circle,0.01,10000,random,5,2.48673,0.497346,0.495916,0.0060863,1,0.506184,25843,0,40,dynamic,8444090,11195564,7059573
2025-07-09-16:50:46,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsPrune,circle,0.05,10000,random,5,8.52401,1.7048,1.70358,0.0141392,1,1.75661,296234,0,40,dynamic,41828508,54566679,30222685
2025-07-09-16:51:10,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsPrune,circle,0.1,10000,random,5,19.9708,3.99417,3.98489,0.0994823,1,3.97363,765061,0,40,dynamic,147780666,187817901,104917138
2025-07-09-16:52:12,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsPrune,circle,0.2,10000,random,5,51.4913,10.2983,10.3793,0.167727,1,9.95239,1949215,0,40,dynamic,436219095,543825450,315136263
2025-07-09-16:52:14,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsStruct,circle,0.01,10000,random,5,2.1868,0.437361,0.436284,0.00590973,1,0.437054,25843,0,40,dynamic,6028934,8395442,6102901
2025-07-09-16:52:20,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsStruct,circle,0.05,10000,random,5,4.8925,0.978499,0.977346,0.00725376,1,0.988115,296234,0,40,dynamic,13268680,18525072,13079973
2025-07-09-16:52:28,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsStruct,circle,0.1,10000,random,5,6.48618,1.29724,1.29753,0.0125422,1,1.30245,765061,0,40,dynamic,17587616,24774184,17679329
2025-07-09-16:52:38,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsStruct,circle,0.2,10000,random,5,8.49258,1.69852,1.70532,0.0142294,1,1.70355,1949215,0,40,dynamic,23777573,33467731,24023042
2025-07-09-16:52:38,LinearOctree,Point,HilbertEncoder3D,429615314,neighbors,sphere,0.01,10000,random,5,0.0778839,0.0155768,0.015649,0.000146325,1,0.0158838,460,0,40,dynamic,270326,295203,198507
2025-07-09-16:52:40,LinearOctree,Point,HilbertEncoder3D,429615314,neighbors,sphere,0.05,10000,random,5,1.08012,0.216023,0.216379,0.00249221,1,0.218747,14663,0,40,dynamic,4284730,4973976,2416644
2025-07-09-16:52:45,LinearOctree,Point,HilbertEncoder3D,429615314,neighbors,sphere,0.1,10000,random,5,4.34129,0.868259,0.869808,0.0137449,1,0.874268,59321,0,40,dynamic,15777745,19206434,9879882
2025-07-09-16:53:05,LinearOctree,Point,HilbertEncoder3D,429615314,neighbors,sphere,0.2,10000,random,5,17.1161,3.42321,3.4395,0.0474749,1,3.45958,234024,0,40,dynamic,59791873,74732925,39463988
2025-07-09-16:53:05,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsPrune,sphere,0.01,10000,random,5,0.0432494,0.00864988,0.00861691,0.000172083,1,0.00991542,460,0,40,dynamic,186611,180314,127213
2025-07-09-16:53:06,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsPrune,sphere,0.05,10000,random,5,0.267604,0.0535209,0.0535195,0.000434363,1,0.054502,14663,0,40,dynamic,2336653,2389696,754966
2025-07-09-16:53:07,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsPrune,sphere,0.1,10000,random,5,0.896475,0.179295,0.180703,0.00212055,1,0.180477,59321,0,40,dynamic,7843684,8366914,2457561
2025-07-09-16:53:11,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsPrune,sphere,0.2,10000,random,5,3.39483,0.678965,0.67796,0.0312512,1,0.744387,234024,0,40,dynamic,21962408,25319332,11090058
2025-07-09-16:53:11,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsStruct,sphere,0.01,10000,random,5,0.0425314,0.00850628,0.00850513,6.18874e-05,1,0.00880811,460,0,40,dynamic,146064,162948,122343
2025-07-09-16:53:11,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsStruct,sphere,0.05,10000,random,5,0.238874,0.0477747,0.0477395,0.000383227,1,0.0480298,14663,0,40,dynamic,737489,963443,700155
2025-07-09-16:53:12,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsStruct,sphere,0.1,10000,random,5,0.496062,0.0992125,0.0992085,0.000677562,1,0.0996892,59321,0,40,dynamic,1501850,2007121,1453654
2025-07-09-16:53:13,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsStruct,sphere,0.2,10000,random,5,0.996213,0.199243,0.199076,0.00149271,1,0.199682,234024,0,40,dynamic,2915401,3964748,2852813
2025-07-09-16:53:17,LinearOctree,Point,HilbertEncoder3D,429615314,neighbors,square,0.01,10000,random,5,3.16633,0.633265,0.629393,0.0107203,1,0.62888,28669,0,40,dynamic,11591005,15493096,9193251
2025-07-09-16:53:41,LinearOctree,Point,HilbertEncoder3D,429615314,neighbors,square,0.05,10000,random,5,19.5856,3.91713,3.94652,0.046258,1,4.15104,336392,0,40,dynamic,76020128,99276092,53342874
2025-07-09-16:54:38,LinearOctree,Point,HilbertEncoder3D,429615314,neighbors,square,0.1,10000,random,5,47.2864,9.45728,9.48007,0.0734137,1,9.58511,860040,0,40,dynamic,219320756,283638655,151659257
2025-07-09-16:57:00,LinearOctree,Point,HilbertEncoder3D,429615314,neighbors,square,0.2,10000,random,5,118.451,23.6902,23.8073,0.294772,1,23.8528,2189463,0,40,dynamic,651073931,844924635,445046836
2025-07-09-16:57:03,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsPrune,square,0.01,10000,random,5,2.30006,0.460011,0.459544,0.00532907,1,0.457309,28669,0,40,dynamic,8985617,11877606,7252570
2025-07-09-16:57:13,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsPrune,square,0.05,10000,random,5,8.75483,1.75097,1.75082,0.0423724,1,1.77546,336392,0,40,dynamic,45633729,59122800,32182249
2025-07-09-16:57:39,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsPrune,square,0.1,10000,random,5,22.0264,4.40528,4.39949,0.0881504,1,4.32038,860040,0,40,dynamic,171608119,216430746,119702146
2025-07-09-16:58:46,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsPrune,square,0.2,10000,random,5,55.1436,11.0287,11.0774,0.158962,1,11.096,2189463,0,40,dynamic,484875332,603731825,348168413
2025-07-09-16:58:48,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsStruct,square,0.01,10000,random,5,2.02347,0.404694,0.403118,0.00470007,1,0.404226,28669,0,40,dynamic,6492542,9014754,6540420
2025-07-09-16:58:53,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsStruct,square,0.05,10000,random,5,4.34552,0.869104,0.865452,0.00940609,1,0.869105,336392,0,40,dynamic,13911912,19441026,13924277
2025-07-09-16:59:00,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsStruct,square,0.1,10000,random,5,5.68519,1.13704,1.13685,0.00983739,1,1.13743,860040,0,40,dynamic,17945185,25027370,18012476
2025-07-09-16:59:09,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsStruct,square,0.2,10000,random,5,7.63499,1.527,1.52682,0.0161467,1,1.52335,2189463,0,40,dynamic,24009408,33547421,23917817
2025-07-09-16:59:09,LinearOctree,Point,HilbertEncoder3D,429615314,neighbors,cube,0.01,10000,random,5,0.0843662,0.0168732,0.0171325,0.00164579,1,0.0168086,506,0,40,dynamic,286704,316818,209604
2025-07-09-16:59:11,LinearOctree,Point,HilbertEncoder3D,429615314,neighbors,cube,0.05,10000,random,5,1.06925,0.21385,0.214402,0.0028571,1,0.217223,21670,0,40,dynamic,4964865,5659032,2590655
2025-07-09-16:59:16,LinearOctree,Point,HilbertEncoder3D,429615314,neighbors,cube,0.1,10000,random,5,4.255,0.851001,0.847455,0.0110801,1,0.853757,83693,0,40,dynamic,18774260,22418357,11135944
2025-07-09-16:59:36,LinearOctree,Point,HilbertEncoder3D,429615314,neighbors,cube,0.2,10000,random,5,16.7671,3.35342,3.3362,0.0585835,1,3.34547,323295,0,40,dynamic,62329791,77388247,41323730
2025-07-09-16:59:36,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsPrune,cube,0.01,10000,random,5,0.0634784,0.0126957,0.0127445,0.00018583,1,0.01309,506,0,40,dynamic,247086,262316,182623
2025-07-09-16:59:36,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsPrune,cube,0.05,10000,random,5,0.380463,0.0760927,0.076294,0.000827744,1,0.0768174,21670,0,40,dynamic,3454856,3601693,1158053
2025-07-09-16:59:38,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsPrune,cube,0.1,10000,random,5,1.27234,0.254468,0.256108,0.00404038,1,0.254593,83693,0,40,dynamic,9935189,10870621,4008306
2025-07-09-16:59:44,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsPrune,cube,0.2,10000,random,5,4.61064,0.922128,0.916135,0.0250162,1,0.929278,323295,0,40,dynamic,27633291,32731540,14916095
2025-07-09-16:59:44,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsStruct,cube,0.01,10000,random,5,0.0631896,0.0126379,0.0126839,0.000119671,1,0.0128947,506,0,40,dynamic,207772,241628,178287
2025-07-09-16:59:44,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsStruct,cube,0.05,10000,random,5,0.331158,0.0662316,0.0662153,0.000608002,1,0.0661498,21670,0,40,dynamic,1006238,1210598,872212
2025-07-09-16:59:45,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsStruct,cube,0.1,10000,random,5,0.659508,0.131902,0.132301,0.00129887,1,0.132464,83693,0,40,dynamic,1932226,2542690,1792249
2025-07-09-16:59:46,LinearOctree,Point,HilbertEncoder3D,429615314,neighborsStruct,cube,0.2,10000,random,5,1.32791,0.265583,0.264654,0.00233823,1,0.265965,323295,0,40,dynamic,3827897,4962938,3516902
2025-07-09-17:00:44,UnibnOctree,Point,HilbertEncoder3D,429615314,neighborsUnibn,sphere,0.01,10000,random,5,0.0717098,0.014342,0.0148818,0.000827584,1,0.0153173,460,0,40,dynamic,266871,294358,213109
2025-07-09-17:00:45,UnibnOctree,Point,HilbertEncoder3D,429615314,neighborsUnibn,sphere,0.05,10000,random,5,0.374292,0.0748584,0.0749674,0.000703307,1,0.0762425,14663,0,40,dynamic,2165219,2443398,1213920
2025-07-09-17:00:46,UnibnOctree,Point,HilbertEncoder3D,429615314,neighborsUnibn,sphere,0.1,10000,random,5,0.994494,0.198899,0.198851,0.00216148,1,0.201326,59321,0,40,dynamic,6499389,7263609,3218510
2025-07-09-17:00:50,UnibnOctree,Point,HilbertEncoder3D,429615314,neighborsUnibn,sphere,0.2,10000,random,5,3.22756,0.645513,0.646328,0.008634,1,0.652922,234024,0,40,dynamic,17481737,20196264,10408555
2025-07-09-17:00:50,UnibnOctree,Point,HilbertEncoder3D,429615314,neighborsUnibn,cube,0.01,10000,random,5,0.0741248,0.014825,0.0148747,0.00015697,1,0.0151112,506,0,40,dynamic,284783,325576,229282
2025-07-09-17:00:51,UnibnOctree,Point,HilbertEncoder3D,429615314,neighborsUnibn,cube,0.05,10000,random,5,0.45935,0.09187,0.0924629,0.00113732,1,0.0932751,21670,0,40,dynamic,2873528,3169057,1482804
2025-07-09-17:00:52,UnibnOctree,Point,HilbertEncoder3D,429615314,neighborsUnibn,cube,0.1,10000,random,5,1.29153,0.258306,0.258267,0.00258722,1,0.257827,83693,0,40,dynamic,8026009,8985740,4011915
2025-07-09-17:00:57,UnibnOctree,Point,HilbertEncoder3D,429615314,neighborsUnibn,cube,0.2,10000,random,5,4.24127,0.848255,0.848306,0.0116399,1,0.852413,323295,0,40,dynamic,22867953,26408969,13711758
2025-07-09-17:03:12,PCLOctree,Point,HilbertEncoder3D,429615314,neighborsPCLOct,sphere,0.01,10000,random,5,0.728728,0.145746,0.147098,0.00291271,1,0.143517,474,0,40,dynamic,1847370,2254201,1040773
2025-07-09-17:03:15,PCLOctree,Point,HilbertEncoder3D,429615314,neighborsPCLOct,sphere,0.05,10000,random,5,1.9761,0.395221,0.398619,0.00664383,1,0.398724,14655,0,40,dynamic,9160324,10644789,4494950
2025-07-09-17:03:20,PCLOctree,Point,HilbertEncoder3D,429615314,neighborsPCLOct,sphere,0.1,10000,random,5,4.48379,0.896757,0.899933,0.0127882,1,0.9041,59316,0,40,dynamic,23198196,27192558,10948346
2025-07-09-17:03:35,PCLOctree,Point,HilbertEncoder3D,429615314,neighborsPCLOct,sphere,0.2,10000,random,5,12.835,2.567,2.58179,0.0431015,1,2.58805,234021,0,40,dynamic,68088892,82885499,34814887
2025-07-09-17:08:14,PCLKDTree,Point,HilbertEncoder3D,429615314,neighborsPCLKD,sphere,0.01,10000,random,5,0.0856852,0.017137,0.0165451,0.00169931,1,0.0192673,474,0,40,dynamic,312812,182590,118266
2025-07-09-17:08:17,PCLKDTree,Point,HilbertEncoder3D,429615314,neighborsPCLKD,sphere,0.05,10000,random,5,2.15805,0.431609,0.435623,0.00634352,1,0.448455,14655,0,40,dynamic,15123271,10916401,2409035
2025-07-09-17:08:28,PCLKDTree,Point,HilbertEncoder3D,429615314,neighborsPCLKD,sphere,0.1,10000,random,5,9.37556,1.87511,1.88832,0.0312151,1,1.89651,59315,0,40,dynamic,72122030,60906662,20180245
2025-07-09-17:09:17,PCLKDTree,Point,HilbertEncoder3D,429615314,neighborsPCLKD,sphere,0.2,10000,random,5,40.8983,8.17965,8.21473,0.124769,1,8.22181,234021,0,40,dynamic,328933401,307431665,140895340
2025-07-09-17:12:29,NanoflannKDTree,Point,HilbertEncoder3D,429615314,neighborsNanoflann,sphere,0.01,10000,random,5,0.0856876,0.0171375,0.0178193,0.00300787,1,0.0215223,460,0,40,dynamic,324210,301851,207259
2025-07-09-17:12:30,NanoflannKDTree,Point,HilbertEncoder3D,429615314,neighborsNanoflann,sphere,0.05,10000,random,5,0.957126,0.191425,0.193044,0.00297611,1,0.190632,14663,0,40,dynamic,7010372,7638398,3285322
2025-07-09-17:12:35,NanoflannKDTree,Point,HilbertEncoder3D,429615314,neighborsNanoflann,sphere,0.1,10000,random,5,3.80638,0.761277,0.766751,0.0099965,1,0.768871,59321,0,40,dynamic,22776642,26625082,12871463
2025-07-09-17:12:53,NanoflannKDTree,Point,HilbertEncoder3D,429615314,neighborsNanoflann,sphere,0.2,10000,random,5,15.3688,3.07376,3.01497,0.13442,1,2.98243,234024,0,40,dynamic,76469792,94870311,48434871
2025-07-09-17:16:07,PCLOctree,Point,NoEncoding,429615314,KNNPCLOCT,KNN,10,10000,random,5,1.2631,0.25262,0.25337,0.00349886,1,0.351717,10,0,40,dynamic,3217275,3881472,1884513
2025-07-09-17:16:09,PCLOctree,Point,NoEncoding,429615314,KNNPCLOCT,KNN,50,10000,random,5,1.3272,0.26544,0.265814,0.00352615,1,0.265182,50,0,40,dynamic,3390259,4102363,1988491
2025-07-09-17:16:10,PCLOctree,Point,NoEncoding,429615314,KNNPCLOCT,KNN,250,10000,random,5,1.47018,0.294037,0.293466,0.00311513,1,0.292081,250,0,40,dynamic,3729967,4478403,2182895
2025-07-09-17:16:12,PCLOctree,Point,NoEncoding,429615314,KNNPCLOCT,KNN,500,10000,random,5,1.64029,0.328058,0.326546,0.00362292,1,0.325836,500,0,40,dynamic,4004602,4770036,2315486
2025-07-09-17:16:15,PCLOctree,Point,NoEncoding,429615314,KNNPCLOCT,KNN,1000,10000,random,5,2.06232,0.412465,0.41139,0.00438271,1,0.410964,1000,0,40,dynamic,5177204,6161585,2940317
2025-07-09-17:19:50,PCLKDTree,Point,NoEncoding,429615314,neighborsPCLKD,KNN,10,10000,random,5,0.0459347,0.00918693,0.00969817,0.00119727,1,0.0137493,10,0,40,dynamic,37998,28159,19523
2025-07-09-17:19:50,PCLKDTree,Point,NoEncoding,429615314,neighborsPCLKD,KNN,50,10000,random,5,0.0463429,0.00926857,0.00945174,0.00201119,1,0.00841773,50,0,40,dynamic,60210,48850,39902
2025-07-09-17:19:50,PCLKDTree,Point,NoEncoding,429615314,neighborsPCLKD,KNN,250,10000,random,5,0.0961399,0.019228,0.0196801,0.000994779,1,0.0239705,250,0,40,dynamic,152601,123870,109601
2025-07-09-17:19:50,PCLKDTree,Point,NoEncoding,429615314,neighborsPCLKD,KNN,500,10000,random,5,0.179475,0.035895,0.0362896,0.00123633,1,0.0365952,500,0,40,dynamic,265270,181264,160860
2025-07-09-17:19:50,PCLKDTree,Point,NoEncoding,429615314,neighborsPCLKD,KNN,1000,10000,random,5,0.377065,0.075413,0.0762516,0.00152076,1,0.0746138,1000,0,40,dynamic,561640,319185,281035
2025-07-09-17:23:55,NanoflannKDTree,Point,NoEncoding,429615314,KNNNanoflann,KNN,10,10000,random,5,0.0566615,0.0113323,0.0111735,0.000937033,1,0.0166689,10,0,40,dynamic,107374,135401,109246
2025-07-09-17:23:55,NanoflannKDTree,Point,NoEncoding,429615314,KNNNanoflann,KNN,50,10000,random,5,0.0630489,0.0126098,0.0127476,0.000608266,1,0.0122869,50,0,40,dynamic,143032,179177,150525
2025-07-09-17:23:55,NanoflannKDTree,Point,NoEncoding,429615314,KNNNanoflann,KNN,250,10000,random,5,0.153711,0.0307421,0.0297141,0.00201274,1,0.0338673,250,0,40,dynamic,285456,328469,287176
2025-07-09-17:23:56,NanoflannKDTree,Point,NoEncoding,429615314,KNNNanoflann,KNN,500,10000,random,5,0.388447,0.0776894,0.0785023,0.00298288,1,0.0774252,500,0,40,dynamic,440163,461145,407585
2025-07-09-17:23:57,NanoflannKDTree,Point,NoEncoding,429615314,KNNNanoflann,KNN,1000,10000,random,5,1.10291,0.220582,0.22011,0.00181923,1,0.222499,1000,0,40,dynamic,812204,726523,638771
2025-07-09-17:25:36,LinearOctree,Point,MortonEncoder3D,429615314,KNNV2,KNN,10,10000,random,5,0.0236644,0.00473287,0.00425661,0.00106188,1,0.0117419,10,0,40,dynamic,59339,51546,36054
2025-07-09-17:25:36,LinearOctree,Point,MortonEncoder3D,429615314,KNNV2,KNN,50,10000,random,5,0.0344334,0.00688668,0.00685951,8.57707e-05,1,0.00690957,50,0,40,dynamic,92829,77366,57967
2025-07-09-17:25:36,LinearOctree,Point,MortonEncoder3D,429615314,KNNV2,KNN,250,10000,random,5,0.0878443,0.0175689,0.0168783,0.00104927,1,0.0171375,250,0,40,dynamic,217364,158559,128614
2025-07-09-17:25:36,LinearOctree,Point,MortonEncoder3D,429615314,KNNV2,KNN,500,10000,random,5,0.137706,0.0275412,0.0275252,9.48755e-05,1,0.02785,500,0,40,dynamic,371586,254406,202743
2025-07-09-17:25:36,LinearOctree,Point,MortonEncoder3D,429615314,KNNV2,KNN,1000,10000,random,5,0.241136,0.0482271,0.0482044,0.000100369,1,0.0484117,1000,0,40,dynamic,648975,449813,333708
2025-07-09-17:27:21,PCLOctree,Point,MortonEncoder3D,429615314,KNNPCLOCT,KNN,10,10000,random,5,1.17103,0.234206,0.234502,0.00193666,1,0.22519,10,0,40,dynamic,6679529,7645008,4151624
2025-07-09-17:27:22,PCLOctree,Point,MortonEncoder3D,429615314,KNNPCLOCT,KNN,50,10000,random,5,1.22978,0.245955,0.246939,0.00213405,1,0.244804,50,0,40,dynamic,6852821,7769867,4262326
2025-07-09-17:27:24,PCLOctree,Point,MortonEncoder3D,429615314,KNNPCLOCT,KNN,250,10000,random,5,1.37546,0.275093,0.275764,0.00176228,1,0.273205,250,0,40,dynamic,7230005,8206681,4475126
2025-07-09-17:27:26,PCLOctree,Point,MortonEncoder3D,429615314,KNNPCLOCT,KNN,500,10000,random,5,1.53602,0.307205,0.307138,0.00126217,1,0.305599,500,0,40,dynamic,7048767,7939889,4356481
2025-07-09-17:27:28,PCLOctree,Point,MortonEncoder3D,429615314,KNNPCLOCT,KNN,1000,10000,random,5,1.97426,0.394851,0.395781,0.0026535,1,0.394344,1000,0,40,dynamic,7040523,7841006,4311699
2025-07-09-17:31:05,PCLKDTree,Point,MortonEncoder3D,429615314,neighborsPCLKD,KNN,10,10000,random,5,0.0129641,0.00259282,0.00250134,0.000331854,1,0.00260639,10,0,40,dynamic,37483,26114,18298
2025-07-09-17:31:05,PCLKDTree,Point,MortonEncoder3D,429615314,neighborsPCLKD,KNN,50,10000,random,5,0.0217365,0.00434729,0.00429149,0.000376382,1,0.00370611,50,0,40,dynamic,60989,46043,37602
2025-07-09-17:31:05,PCLKDTree,Point,MortonEncoder3D,429615314,neighborsPCLKD,KNN,250,10000,random,5,0.0845569,0.0169114,0.0168204,0.000261908,1,0.0168949,250,0,40,dynamic,154641,122565,108263
2025-07-09-17:31:06,PCLKDTree,Point,MortonEncoder3D,429615314,neighborsPCLKD,KNN,500,10000,random,5,0.165862,0.0331723,0.0331411,0.000185061,1,0.0332396,500,0,40,dynamic,283151,193200,172408
2025-07-09-17:31:06,PCLKDTree,Point,MortonEncoder3D,429615314,neighborsPCLKD,KNN,1000,10000,random,5,0.329016,0.0658031,0.0657429,0.00020748,1,0.065925,1000,0,40,dynamic,572259,313390,281181
