date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-06-01-13:09:43,pclKD,PCLPointXYZ,MortonEncoder3D,721810646,neighborsPclKD,Sphere,0.1,10000,random,5,0.271333,0.0542665,0.0528754,0.00402965,1,0.0519842,1673,0,40,dynamic
2025-06-01-13:09:44,pclKD,PCLPointXYZ,MortonEncoder3D,721810646,neighborsPclKD,Sphere,0.2,10000,random,5,0.683202,0.13664,0.134479,0.00751091,1,0.132125,4299,0,40,dynamic
2025-06-01-13:15:50,ptrOct,Point,HilbertEncoder3D,721810646,neighborsPtr,Circle,0.01,10000,random,5,0.719324,0.143865,0.138982,0.00887338,1,0.231015,204,0,40,dynamic
2025-06-01-13:15:50,ptrOct,Point,HilbertEncoder3D,721810646,neighborsPtr,Sphere,0.01,10000,random,5,0.0203503,0.00407005,0.00407335,1.5227e-05,1,0.00422686,7,0,40,dynamic
2025-06-01-13:15:51,ptrOct,Point,HilbertEncoder3D,721810646,neighborsPtr,Square,0.01,10000,random,5,0.674879,0.134976,0.135674,0.00129842,1,0.136159,248,0,40,dynamic
2025-06-01-13:15:51,ptrOct,Point,HilbertEncoder3D,721810646,neighborsPtr,Cube,0.01,10000,random,5,0.0203313,0.00406626,0.00407251,2.05085e-05,1,0.00415203,11,0,40,dynamic
2025-06-01-13:15:53,ptrOct,Point,HilbertEncoder3D,721810646,neighborsPtr,Circle,0.05,10000,random,5,1.24956,0.249912,0.253668,0.00604307,1,0.250186,3174,0,40,dynamic
2025-06-01-13:15:53,ptrOct,Point,HilbertEncoder3D,721810646,neighborsPtr,Sphere,0.05,10000,random,5,0.065803,0.0131606,0.0132304,0.000123479,1,0.0131579,190,0,40,dynamic
2025-06-01-13:15:54,ptrOct,Point,HilbertEncoder3D,721810646,neighborsPtr,Square,0.05,10000,random,5,1.24815,0.249631,0.24921,0.00454139,1,0.24993,3847,0,40,dynamic
2025-06-01-13:15:54,ptrOct,Point,HilbertEncoder3D,721810646,neighborsPtr,Cube,0.05,10000,random,5,0.0663629,0.0132726,0.0133362,0.0001663,1,0.0132322,274,0,40,dynamic
2025-06-01-13:15:57,ptrOct,Point,HilbertEncoder3D,721810646,neighborsPtr,Circle,0.1,10000,random,5,2.07741,0.415481,0.416457,0.00670458,1,0.415982,9389,0,40,dynamic
2025-06-01-13:15:57,ptrOct,Point,HilbertEncoder3D,721810646,neighborsPtr,Sphere,0.1,10000,random,5,0.1568,0.03136,0.0313075,0.000765181,1,0.0315264,757,0,40,dynamic
2025-06-01-13:16:00,ptrOct,Point,HilbertEncoder3D,721810646,neighborsPtr,Square,0.1,10000,random,5,2.0989,0.41978,0.419737,0.00672251,1,0.420578,11238,0,40,dynamic
2025-06-01-13:16:00,ptrOct,Point,HilbertEncoder3D,721810646,neighborsPtr,Cube,0.1,10000,random,5,0.159105,0.031821,0.0316529,0.000763086,1,0.0315618,1066,0,40,dynamic
2025-06-01-13:16:05,ptrOct,Point,HilbertEncoder3D,721810646,neighborsPtr,Circle,0.2,10000,random,5,4.03591,0.807181,0.812244,0.0108518,1,0.810045,26521,0,40,dynamic
2025-06-01-13:16:05,ptrOct,Point,HilbertEncoder3D,721810646,neighborsPtr,Sphere,0.2,10000,random,5,0.437768,0.0875535,0.0877279,0.00148768,1,0.0870292,2933,0,40,dynamic
2025-06-01-13:16:10,ptrOct,Point,HilbertEncoder3D,721810646,neighborsPtr,Square,0.2,10000,random,5,4.09292,0.818584,0.822352,0.0117434,1,0.822116,31490,0,40,dynamic
2025-06-01-13:16:11,ptrOct,Point,HilbertEncoder3D,721810646,neighborsPtr,Cube,0.2,10000,random,5,0.445588,0.0891175,0.0897652,0.0017323,1,0.088159,4010,0,40,dynamic
2025-06-01-13:16:32,linOct,Point,HilbertEncoder3D,721810646,neighbors,Circle,0.01,10000,random,5,0.445763,0.0891525,0.0892123,0.000863122,1,0.0916041,204,0,40,dynamic
2025-06-01-13:16:32,linOct,Point,HilbertEncoder3D,721810646,neighbors,Sphere,0.01,10000,random,5,0.0122879,0.00245759,0.00245269,1.42914e-05,1,0.00254808,7,0,40,dynamic
2025-06-01-13:16:32,linOct,Point,HilbertEncoder3D,721810646,neighbors,Square,0.01,10000,random,5,0.457283,0.0914566,0.0913619,0.000996404,1,0.09189,248,0,40,dynamic
2025-06-01-13:16:32,linOct,Point,HilbertEncoder3D,721810646,neighbors,Cube,0.01,10000,random,5,0.0125823,0.00251646,0.00251569,5.9537e-06,1,0.00259331,11,0,40,dynamic
2025-06-01-13:16:33,linOct,Point,HilbertEncoder3D,721810646,neighborsPrune,Circle,0.01,10000,random,5,0.424855,0.0849709,0.0846356,0.00098451,1,0.086133,204,0,40,dynamic
2025-06-01-13:16:33,linOct,Point,HilbertEncoder3D,721810646,neighborsPrune,Sphere,0.01,10000,random,5,0.0118701,0.00237401,0.00236516,3.47984e-05,1,0.00244314,7,0,40,dynamic
2025-06-01-13:16:33,linOct,Point,HilbertEncoder3D,721810646,neighborsPrune,Square,0.01,10000,random,5,0.448324,0.0896647,0.0898618,0.00101398,1,0.089972,248,0,40,dynamic
