date,octree,npoints,operation,kernel,radius,num_searches,repeats,accumulated,mean,median,stdev,used_warmup
2024-11-29-11:29:48,linear <Lpoint64> ,10000000,numNeighSearch,Sphere,2.5,1000,5,0.425422,0.0850844,0.0851545,0.00112293,1
2024-11-29-11:29:49,linear <Lpoint64> ,10000000,numNeighSearch,Circle,2.5,1000,5,0.546348,0.10927,0.109852,0.00105683,1
2024-11-29-11:29:50,linear <Lpoint64> ,10000000,numNeighSearch,Cube,2.5,1000,5,0.446547,0.0893095,0.0897634,0.00145312,1
2024-11-29-11:29:50,linear <Lpoint64> ,10000000,numNeighSearch,Square,2.5,1000,5,0.555805,0.111161,0.110982,0.000982604,1
2024-11-29-11:29:52,linear <Lpoint64> ,10000000,numNeighSearch,Sphere,5,1000,5,1.56729,0.313458,0.313267,0.00296249,1
2024-11-29-11:29:54,linear <Lpoint64> ,10000000,numNeighSearch,Circle,5,1000,5,1.70663,0.341327,0.340858,0.00337557,1
2024-11-29-11:29:56,linear <Lpoint64> ,10000000,numNeighSearch,Cube,5,1000,5,1.59701,0.319403,0.320737,0.00200728,1
2024-11-29-11:29:58,linear <Lpoint64> ,10000000,numNeighSearch,Square,5,1000,5,1.74355,0.348709,0.34944,0.00456146,1
2024-11-29-11:30:05,linear <Lpoint64> ,10000000,numNeighSearch,Sphere,10,1000,5,5.31154,1.06231,1.06274,0.00460206,1
2024-11-29-11:30:11,linear <Lpoint64> ,10000000,numNeighSearch,Circle,10,1000,5,5.3112,1.06224,1.05707,0.00934494,1
2024-11-29-11:30:20,linear <Lpoint64> ,10000000,numNeighSearch,Cube,10,1000,5,8.34622,1.66924,1.08492,1.176,1
2024-11-29-11:30:27,linear <Lpoint64> ,10000000,numNeighSearch,Square,10,1000,5,5.28703,1.05741,1.05444,0.0129735,1
2024-11-29-11:30:27,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,0.5,1000,5,0.0498614,0.00997228,0.0101228,0.00133333,1
2024-11-29-11:30:27,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,0.5,1000,5,0.0941683,0.0188337,0.0194067,0.0010273,1
2024-11-29-11:30:27,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,0.5,1000,5,0.048425,0.00968499,0.0100345,0.000647903,1
2024-11-29-11:30:28,pointer <Lpoint64> sorted,10000000,neighSearch,Square,0.5,1000,5,0.097919,0.0195838,0.0197978,0.000652494,1
2024-11-29-11:30:28,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,1,1000,5,0.137905,0.0275809,0.0269779,0.0018413,1
2024-11-29-11:30:28,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,1,1000,5,0.233357,0.0466713,0.0464806,0.000693753,1
2024-11-29-11:30:28,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,1,1000,5,0.153578,0.0307155,0.0299173,0.00183222,1
2024-11-29-11:30:29,pointer <Lpoint64> sorted,10000000,neighSearch,Square,1,1000,5,0.253372,0.0506744,0.0510269,0.00133463,1
2024-11-29-11:30:30,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,2.5,1000,5,0.803035,0.160607,0.160782,0.00149069,1
2024-11-29-11:30:31,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,2.5,1000,5,1.03503,0.207006,0.206941,0.00112663,1
2024-11-29-11:30:32,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,2.5,1000,5,0.90535,0.18107,0.180888,0.00247265,1
2024-11-29-11:30:33,pointer <Lpoint64> sorted,10000000,neighSearch,Square,2.5,1000,5,1.12943,0.225886,0.225102,0.00264903,1
2024-11-29-11:30:37,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,5,1000,5,3.05163,0.610326,0.60928,0.00236799,1
2024-11-29-11:30:41,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,5,1000,5,3.38717,0.677434,0.676499,0.00398503,1
2024-11-29-11:30:45,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,5,1000,5,3.47725,0.69545,0.698341,0.00762186,1
2024-11-29-11:30:50,pointer <Lpoint64> sorted,10000000,neighSearch,Square,5,1000,5,3.7142,0.742841,0.742921,0.00291262,1
2024-11-29-11:31:06,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,10,1000,5,13.9429,2.78858,2.20355,1.16767,1
2024-11-29-11:31:19,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,10,1000,5,10.9531,2.19062,2.18572,0.00928805,1
2024-11-29-11:31:36,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,10,1000,5,15.1785,3.03571,2.4513,1.16695,1
2024-11-29-11:31:50,pointer <Lpoint64> sorted,10000000,neighSearch,Square,10,1000,5,11.694,2.33881,2.33768,0.00958199,1
2024-11-29-11:31:51,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,0.5,1000,5,0.0228902,0.00457805,0.00567928,0.00215961,1
2024-11-29-11:31:51,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,0.5,1000,5,0.015492,0.00309839,0.0032751,0.000670193,1
2024-11-29-11:31:51,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,0.5,1000,5,0.00983068,0.00196614,0.00222512,0.000560889,1
2024-11-29-11:31:51,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,0.5,1000,5,0.0152876,0.00305752,0.00258928,0.000691667,1
2024-11-29-11:31:51,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,1,1000,5,0.0202812,0.00405624,0.00369066,0.000769949,1
2024-11-29-11:31:51,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,1,1000,5,0.0328493,0.00656987,0.00663009,0.000599345,1
2024-11-29-11:31:51,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,1,1000,5,0.0253634,0.00507267,0.00446183,0.00126914,1
2024-11-29-11:31:51,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,1,1000,5,0.0245992,0.00491984,0.00484544,0.000547686,1
2024-11-29-11:31:51,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,2.5,1000,5,0.0508624,0.0101725,0.0099024,0.000844991,1
2024-11-29-11:31:51,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,2.5,1000,5,0.0627474,0.0125495,0.0127497,0.000939577,1
2024-11-29-11:31:51,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,2.5,1000,5,0.0621578,0.0124316,0.012279,0.000445059,1
2024-11-29-11:31:51,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,2.5,1000,5,0.0726086,0.0145217,0.0148547,0.000954437,1
2024-11-29-11:31:51,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,5,1000,5,0.164947,0.0329895,0.0325416,0.00108191,1
2024-11-29-11:31:51,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,5,1000,5,0.157442,0.0314884,0.0317823,0.000660774,1
2024-11-29-11:31:52,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,5,1000,5,0.169485,0.033897,0.0336476,0.00111207,1
2024-11-29-11:31:52,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,5,1000,5,0.16901,0.033802,0.0336116,0.000912913,1
2024-11-29-11:31:52,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,10,1000,5,0.572679,0.114536,0.113997,0.00240819,1
2024-11-29-11:31:53,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,10,1000,5,0.486483,0.0972967,0.0975649,0.00199379,1
2024-11-29-11:31:54,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,10,1000,5,0.570903,0.114181,0.114572,0.00218057,1
2024-11-29-11:31:54,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,10,1000,5,0.495133,0.0990266,0.0985607,0.00246104,1
